"ano","codigo_da_ies","nome_da_ies","sigla_da_ies","organizacao_academica","categoria_administrativa","codigo_do_curso","codigo_da_area","area_de_avaliacao","modalidade_de_ensino","codigo_do_municipio","municipio_do_curso","sigla_da_uf","no_de_concluintes_inscritos","no_de_concluintes_participantes","nota_bruta_fg","nota_padronizada_fg","nota_bruta_ce","nota_padronizada_ce","conceito_enade_.continuo.","concluintes_participantes_com_nota_no_enem","proporcao_de_concluintes_participantes_com_nota_no_enem","nota_bruta_idd","nota_padronizada_idd","nota_bruta_._organizacao_didatico.pedagogica","nota_padronizada_organizacao_didatico.pedagogica","nota_bruta_._infraestrutura_e_instalacoes_fisicas","nota_padronizada_infraestrutura_e_instalacoes_fisicas","nota_bruta_._oportunidade_de_ampliacao_da_formacao","nota_padronizada_oportunidade_de_ampliacao_da_formacao","nota_bruta_mestres","nota_padronizada_mestres","nota_bruta_doutores","nota_padronizada_doutores","nota_bruta_._regime_de_trabalho","nota_padronizada_regime_de_trabalho","cpc_.continuo.","cpc_.faixa.","entidade_beneficiente_de_assistencia_social_.cebas."
"2022",80,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","UNIDAVI","Centro Universitário","Privada sem fins lucrativos",88388,2,"DIREITO","Educação Presencial",4208500,"Ituporanga","SC",1,1,0,0,0,0,0,1,"1",0,0,4.357142857,0.740740741,4.454545455,1.755624866,4.25,2.336956522,0.625,2.421874999,0.208333333,1.041666665,0.875,4.375,NA,"SC","X"
"2022",80,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","UNIDAVI","Centro Universitário","Privada sem fins lucrativos",37895,18,"PSICOLOGIA","Educação Presencial",4214805,"Rio do Sul","SC",42,32,58.05625,2.054414184,56.284375,2.407877528,2.319,19,"0,59375",3.489011645,3.499676302,5.692176871,3.954160248,5.769047619,4.480289648,5.425453515,4.13632955,0.8125,3.281249999,0.5,2.5,0.8125,3.88671875,3.22537144,"4","X"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",3797,1,"ADMINISTRAÇÃO","Educação Presencial",4209102,"Joinville","SC",34,24,44.49166667,1.80982782,36.52916667,2.180177627,2.087,13,"0,541666667",-2.366010079,1.445527661,4.131461132,0.064236953,4.60513468,1.681908542,3.965476191,1.869963371,0.894736842,4.33014354,0.368421053,1.842105265,0.894736842,4.47368421,1.99571787,"3","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",17876,1,"ADMINISTRAÇÃO","Educação Presencial",4215802,"São Bento do Sul","SC",19,18,55.91111111,3.135358225,51.85,3.91723356,3.721,16,"0,888888889",3.655989252,3.527050994,5.32997558,3.230124174,5.44949495,3.690464178,5.173611111,3.728632478,0.85,4.045454546,0.45,2.25,0.85,4.25,3.458478218,"4","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",1484137,1,"ADMINISTRAÇÃO","Educação a Distância",4209102,"Joinville","SC",6,5,71.5,4.94486361,52.86,4.031746032,4.26,3,"0,6",1.064062088,2.631143078,4.982142857,2.311320755,5.394444444,3.559510593,3,0.384615385,0.842105263,3.99521531,0.368421053,1.842105265,0.789473684,3.94736842,3.005854703,"4","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",3798,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4209102,"Joinville","SC",31,28,45.65357143,2.162412144,23.85357143,2.478721102,2.399,28,"1",-1.172785509,1.816558608,4.974122652,2.748636392,5.357813155,3.713755409,4.718356375,3.20330333,0.833333333,3.999999998,0.444444444,2.22222222,0.833333333,4.166666665,2.533475701,"3","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",17947,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4215802,"São Bento do Sul","SC",19,17,36.91176471,1.121108007,26.70588235,3.126809926,2.625,15,"0,882352941",-1.074303276,1.873250923,4.18487395,1.016571825,4.41631016,1.828006511,3.725840336,1.811925705,0.733333333,3.399999997,0.266666667,1.333333335,0.8,4,2.148656067,"3","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",1484135,22,"CIÊNCIAS CONTÁBEIS","Educação a Distância",4209102,"Joinville","SC",3,3,66.53333333,4.649561897,34.7,4.943196163,4.869,2,"0,666666667",-0.958695015,1.939802012,4.571428571,1.86489449,5.121212121,3.239864044,3.541666667,1.553738319,0.777777778,3.666666667,0.277777778,1.38888889,0.722222222,3.61111111,2.747758637,"3","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",3800,13,"CIÊNCIAS ECONÔMICAS","Educação Presencial",4209102,"Joinville","SC",22,19,65.55789474,2.907786453,33.41578947,1.985984821,2.216,17,"0,894736842",-0.56862763,2.05688729,4.941758242,2.354395605,5.295113636,3.449249999,4.703452381,3.106461895,0.947368421,4.254385963,0.631578947,3.157894735,0.894736842,4.226006191,2.699614937,"3","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",17944,2,"DIREITO","Educação Presencial",4209102,"Joinville","SC",100,78,66.31410256,3.535758868,48.10384615,3.382803953,3.421,60,"0,769230769",4.538603814,3.699480633,5.428571429,3.51851852,5.525876582,4.00467197,5.282047072,3.907462936,0.818181818,3.749999998,0.393939394,1.96969697,0.909090909,4.545454545,3.458449455,"4","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",20986,2,"DIREITO","Educação Presencial",4215802,"São Bento do Sul","SC",46,41,55.44146341,2.287369498,38.43902439,2.105878718,2.151,31,"0,756097561",-0.777399828,2.300650388,4.931048119,2.228643272,4.978719008,2.856023223,4.490395022,2.702775034,0.75,3.281249999,0.3125,1.5625,0.875,4.375,2.421590451,"3","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",92245,18,"PSICOLOGIA","Educação Presencial",4209102,"Joinville","SC",54,47,61.89148936,2.552583481,58.32340426,2.655324964,2.629,42,"0,893617021",-0.179440133,2.42898878,5.048922232,1.768680311,5.07534965,2.919266487,4.588919414,2.878833765,0.96875,4.713541666,0.5,2.5,0.90625,4.443359375,2.788426762,"3","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",1185978,804,"PUBLICIDADE E PROPAGANDA","Educação Presencial",4209102,"Joinville","SC",20,17,51.23529412,1.940167699,44.31176471,2.2295032,2.157,14,"0,823529412",-2.83815077,1.572858686,3.985714286,0.593750001,4.447727273,1.902694999,4.151904762,2.413744274,1,5,0.444444444,2.22222222,0.944444444,4.691358022,2.242129197,"3","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",103650,88,"TECNOLOGIA EM GASTRONOMIA","Educação Presencial",4209102,"Joinville","SC",2,1,0,0,0,0,0,1,"1",0,0,5.071428571,2.86111111,5.111111111,3.044444444,6,5,0.714285714,2.959183671,0.428571429,2.142857145,0.571428571,2.321428569,NA,"SC","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",122912,93,"TECNOLOGIA EM GESTÃO COMERCIAL","Educação Presencial",4215802,"São Bento do Sul","SC",14,14,48.35,2.987598647,53.93571429,2.877804014,2.905,13,"0,928571429",1.526647357,3.199420498,5.173469388,3.133640553,5.459415584,3.66339018,4.656037415,3.190819597,0.818181818,3.787878787,0.545454545,2.727272725,0.909090909,4.545454545,3.232901658,"4","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",1445477,93,"TECNOLOGIA EM GESTÃO COMERCIAL","Educação a Distância",4209102,"Joinville","SC",4,3,63.66666667,4.714393085,69,4.575507137,4.61,0,"0",0,0,5.575,4.040322581,5.461444805,3.668407485,4.291666667,2.700320513,0.888888889,4.25925926,0.333333333,1.666666665,1,5,4.034022768,"5","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",1445479,105,"TECNOLOGIA EM GESTÃO DA QUALIDADE","Educação a Distância",4209102,"Joinville","SC",12,11,52.69090909,3.587527855,55.57272727,3.577510644,3.58,2,"0,181818182",0,0,5.422619048,3.483645985,5.750396825,4.583994708,4.613636364,3.368983958,0.833333333,3.33333333,0.333333333,1.666666665,1,5,3.418706004,"4","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",1445474,86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS","Educação a Distância",4209102,"Joinville","SC",20,17,52.00588235,3.271529073,58.22941176,4.415609381,4.129,7,"0,411764706",2.393554251,3.982952979,5.058516484,2.559116811,5.688282828,4.304954954,3.757330827,2.009774436,0.833333333,3.958333331,0.5,2.5,0.833333333,4.166666665,3.661752273,"4","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",1445481,87,"TECNOLOGIA EM GESTÃO FINANCEIRA","Educação a Distância",4209102,"Joinville","SC",5,5,60,3.966942149,35.92,2.318866253,2.73,0,"0",0,0,5.242857143,3.453808752,5.763636364,4.501142075,4.767857143,3.357142857,0.857142857,3.928571428,0.571428571,2.857142855,1,5,3.168222492,"4","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",1445482,94,"TECNOLOGIA EM LOGÍSTICA","Educação a Distância",4209102,"Joinville","SC",13,9,49.31111111,3.039062685,47.23333333,3.568202349,3.435,1,"0,111111111",0,0,5.108974359,3.050881411,5.415794853,3.739949683,4.052281746,2.319653779,0.857142857,4.095238094,0.428571429,2.142857145,1,5,3.367130951,"4","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",1445483,84,"TECNOLOGIA EM MARKETING","Educação a Distância",4209102,"Joinville","SC",13,10,68.41,4.637100339,59.67,4.026841543,4.179,6,"0,6",2.030117916,3.693803899,4.935474782,2.907736613,5.531196581,4.079136141,4.389583333,3.077114427,0.9,4.333333333,0.4,2,0.9,4.466666667,3.587677527,"4","-"
"2022",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",1445485,85,"TECNOLOGIA EM PROCESSOS GERENCIAIS","Educação a Distância",4209102,"Joinville","SC",15,11,43.29090909,1.913739669,39.42727273,1.960318856,1.948,0,"0",0,0,4.92014652,2.048696552,5.36978836,3.320308194,3.843888889,1.818852459,0.8,3.666666667,0.6,3,1,5,2.536909695,"3","-"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",3825,1,"ADMINISTRAÇÃO","Educação Presencial",4209003,"Joaçaba","SC",32,25,47.22,2.126523506,47.228,3.393197279,3.076,18,"0,72",4.025499039,3.654773234,5.995391705,4.987827145,5.997067449,4.993024077,6,5,1,5,0.535714286,2.67857143,1,5,3.795000353,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",3833,1,"ADMINISTRAÇÃO","Educação Presencial",4219309,"Videira","SC",36,30,42.58333333,1.588314955,40.24666667,2.601662887,2.348,20,"0,666666667",-0.822331345,1.979105153,5.51998002,3.732022694,5.630364249,4.120714229,5.417784993,4.104284605,1,5,0.47826087,2.39130435,0.869565217,4.347826085,2.810679122,"3","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",3841,1,"ADMINISTRAÇÃO","Educação Presencial",4217204,"São Miguel do Oeste","SC",16,16,44.7625,1.841265235,44.88125,3.12712585,2.805,12,"0,75",2.85854193,3.251410776,5.723214286,4.268867925,5.909090909,4.783746378,5.7890625,4.675480769,0.952380952,4.696969695,0.523809524,2.61904762,0.952380952,4.76190476,3.477638071,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",3862,1,"ADMINISTRAÇÃO","Educação Presencial",4203600,"Campos Novos","SC",10,9,51.31111111,2.601405817,49.38888889,3.638196019,3.378,8,"0,888888889",4.633028599,3.86476777,5.857142857,4.622641509,5.863636364,4.675619568,5.8125,4.711538462,1,5,0.470588235,2.352941175,1,5,3.829677143,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",17992,1,"ADMINISTRAÇÃO","Educação Presencial",4210506,"Maravilha","SC",19,16,55.025,3.032501451,52.05,3.939909297,3.713,13,"0,8125",5.235039151,4.072854643,6,5,6,5,5.973684211,4.959514171,0.956521739,4.723320157,0.52173913,2.60869565,1,5,4.037651806,"5","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",17994,1,"ADMINISTRAÇÃO","Educação Presencial",4219507,"Xanxerê","SC",15,13,47.73076923,2.185811867,44.49230769,3.083028083,2.858,12,"0,923076923",2.564591271,3.149805791,5.823809524,4.534591196,5.901818182,4.766446088,5.808333333,4.705128205,0.88,4.236363637,0.52,2.6,1,5,3.452948955,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",72886,1,"ADMINISTRAÇÃO","Educação Presencial",4203907,"Capinzal","SC",17,17,51.05882353,2.572121129,40.7,2.653061224,2.632,9,"0,529411765",2.272676666,3.048904574,5.420168067,3.468368479,5.812834225,4.554771955,5.590336135,4.3697479,1,5,0.529411765,2.647058825,1,5,3.337850596,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",121108,1,"ADMINISTRAÇÃO","Educação Presencial",4204202,"Chapecó","SC",26,24,48.51666667,2.277036177,44.67083333,3.103269085,2.896,18,"0,75",1.826799564,2.894785727,5.953296703,4.8766328,5.986013986,4.966730212,5.971153846,4.955621302,1,5,0.727272727,3.636363635,1,5,3.625946224,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",3826,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4209003,"Joaçaba","SC",43,37,50.31351351,2.717493847,29.17297297,3.687370784,3.444,31,"0,837837838",2.186369294,3.750290767,5.971760797,4.938026983,5.987315011,4.974593066,5.979651163,4.971473593,1,5,0.56,2.8,1,5,3.914950595,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",3831,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4219309,"Videira","SC",29,27,49.3,2.596766422,22.08518519,2.076916604,2.206,24,"0,888888889",-0.560326072,2.169127209,5.822660099,4.61081449,5.868338558,4.736293543,5.862068966,4.806638737,1,5,0.4375,2.1875,0.875,4.375,2.934612067,"3","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",3842,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4219507,"Xanxerê","SC",48,47,50.13617021,2.696369116,23.71914894,2.448178249,2.51,39,"0,829787234",1.474525166,3.340510343,5.828869048,4.624440487,5.875,4.749635834,5.734375,4.627628505,0.818181818,3.909090908,0.5,2.5,1,5,3.414411172,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",3861,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4217204,"São Miguel do Oeste","SC",72,64,50.54375,2.744919094,27.8125,3.378250442,3.219,41,"0,640625",1.95368909,3.616346005,6,5,6,5,6,5,1,5,0.5,2.5,1,5,3.784704623,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",69456,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4212908,"Pinhalzinho","SC",19,15,55.47333333,3.332119849,27.37333333,3.278465034,3.291,14,"0,933333333",2.49195792,3.926206017,6,5,6,5,6,5,1,5,0.5,2.5,1,5,3.907547854,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",121179,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4204202,"Chapecó","SC",46,41,49.68536585,2.642670326,24.25121951,2.569072851,2.587,27,"0,658536585",1.515594818,3.364152512,5.948757764,4.887545129,5.976284585,4.952500079,5.9375,4.912383178,1,5,0.6875,3.4375,1,5,3.697573291,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",3828,2,"DIREITO","Educação Presencial",4209003,"Joaçaba","SC",109,90,61.24888889,2.954174321,43.03222222,2.712736285,2.773,73,"0,811111111",2.215404403,3.088163971,5.768571429,4.400000001,5.866272727,4.719266127,5.828571429,4.739130435,0.853658537,3.993902441,0.585365854,2.92682927,1,5,3.43348519,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",3835,2,"DIREITO","Educação Presencial",4219309,"Videira","SC",70,68,57.74264706,2.55158991,42.44264706,2.634841066,2.614,48,"0,705882353",0.935030114,2.751251809,5.584647237,3.923159504,5.53579271,4.025488913,5.50526225,4.247138207,0.892857143,4.263392858,0.428571429,2.142857145,0.928571429,4.642857145,3.076830974,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",17988,2,"DIREITO","Educação Presencial",4217204,"São Miguel do Oeste","SC",76,61,67.69016393,3.693757341,52.68196721,3.987669563,3.914,51,"0,836065574",8.612551884,4.771481737,5.837875458,4.579677113,5.884848485,4.758262245,5.837777778,4.753140097,1,5,0.5,2.5,1,5,4.278074308,"5","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",21985,2,"DIREITO","Educação Presencial",4219507,"Xanxerê","SC",58,53,58.28490566,2.613851691,42.96603774,2.703991929,2.681,34,"0,641509434",2.533164076,3.171777879,5.670529471,4.145817147,5.677245179,4.322440301,5.539545455,4.299308301,0.84,3.9,0.56,2.8,0.96,4.8,3.35345464,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",80636,2,"DIREITO","Educação Presencial",4212908,"Pinhalzinho","SC",31,23,59.69130435,2.775333475,50.8,3.739022305,3.498,16,"0,695652174",6.104298618,4.111470803,5.993087558,4.982078854,5.981818182,4.961830881,5.967741936,4.950911642,1,5,0.464285714,2.32142857,1,5,3.982369335,"5","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",121187,2,"DIREITO","Educação Presencial",4204202,"Chapecó","SC",113,100,55.685,2.315332211,38.559,2.121730007,2.17,63,"0,63",-0.961631427,2.252172481,5.293626934,3.168662422,5.296337204,3.522799596,5.093168669,3.620039279,1,5,0.657894737,3.289473685,1,5,2.969998176,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",3860,18,"PSICOLOGIA","Educação Presencial",4209003,"Joaçaba","SC",38,36,61.56666667,2.51039141,57.82222222,2.594503762,2.573,28,"0,777777778",1.298404117,2.860317715,5.744360902,4.131457302,5.825358852,4.607006379,5.808270677,4.711788419,0.962962963,4.660493827,0.703703704,3.51851852,1,5,3.426125477,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",63880,18,"PSICOLOGIA","Educação Presencial",4217204,"São Miguel do Oeste","SC",19,16,62.90625,2.684393401,58.53125,2.68054819,2.681,15,"0,9375",5.605257764,4.117331501,5.981203008,4.936136568,5.966507177,4.92463136,5.931390977,4.896865463,1,5,0.55,2.75,1,5,3.878731371,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",121183,18,"PSICOLOGIA","Educação Presencial",4204202,"Chapecó","SC",33,33,51.43030303,1.193752558,52.72121212,1.975468078,1.78,20,"0,606060606",1.482011303,2.913905968,5.525141525,3.386651869,5.549035813,3.985198787,5.460858586,4.189551203,1,5,0.722222222,3.61111111,1,5,3.225539204,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",121360,18,"PSICOLOGIA","Educação Presencial",4219507,"Xanxerê","SC",19,19,53.56315789,1.470794669,50.97894737,1.764034649,1.69,11,"0,578947368",1.284751428,2.856332992,5.977443609,4.92336388,5.966028708,4.923554665,5.973684211,4.960441548,0.909090909,4.166666665,0.409090909,2.045454545,1,5,3.071620723,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",150073,18,"PSICOLOGIA","Educação Presencial",4212908,"Pinhalzinho","SC",21,19,52.88947368,1.383288061,58.53684211,2.681226823,2.356,13,"0,684210526",4.30163895,3.736852628,6,5,6,5,6,5,1,5,0.5,2.5,1,5,3.654246846,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",1298914,18,"PSICOLOGIA","Educação Presencial",4219309,"Videira","SC",19,19,61.26842105,2.471651505,60.38947368,2.906053874,2.797,14,"0,736842105",2.787603517,3.294960804,5.755639098,4.169775364,5.765550239,4.472419521,5.710526316,4.564857025,1,5,0.466666667,2.333333335,1,5,3.463202492,"4","X"
"2022",82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","UNOESC","Universidade","Privada sem fins lucrativos",35789,804,"PUBLICIDADE E PROPAGANDA","Educação Presencial",4209003,"Joaçaba","SC",20,19,57.55263158,2.746930571,51.50526316,3.161303518,3.057,14,"0,736842105",1.800660365,3.066092953,6,5,6,5,6,5,1,5,0.631578947,3.157894735,1,5,3.6583588,"4","X"
