"ano","codigo_da_ies","codigo_do_curso","nome_da_ies","nome_do_curso","conceito_enade","idd"
2022,83,1204694,"UNIVERSIDADE DO VALE DO ITAJAÍ","JORNALISMO",3.248,2.82726815
2022,83,121250,"UNIVERSIDADE DO VALE DO ITAJAÍ","DIREITO",2.916,3.024974008
2022,83,121277,"UNIVERSIDADE DO VALE DO ITAJAÍ","TECNOLOGIA EM DESIGN GRÁFICO",2.89,2.986446142
2022,83,121281,"UNIVERSIDADE DO VALE DO ITAJAÍ","RELAÇÕES INTERNACIONAIS",1.489,1.99245599
2022,83,1351654,"UNIVERSIDADE DO VALE DO ITAJAÍ","PUBLICIDADE E PROPAGANDA",3.324,3.267729672
2022,83,1428300,"UNIVERSIDADE DO VALE DO ITAJAÍ","ADMINISTRAÇÃO",3.26,1.746067294
2022,83,1484066,"UNIVERSIDADE DO VALE DO ITAJAÍ","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",2.862,3.480408707
2022,83,1484068,"UNIVERSIDADE DO VALE DO ITAJAÍ","TECNOLOGIA EM MARKETING",2.737,2.110635654
2022,83,1484069,"UNIVERSIDADE DO VALE DO ITAJAÍ","CIÊNCIAS CONTÁBEIS",3.593,2.734989304
2022,83,1484070,"UNIVERSIDADE DO VALE DO ITAJAÍ","TECNOLOGIA EM COMÉRCIO EXTERIOR",3.408,3.609923506
2022,83,1484071,"UNIVERSIDADE DO VALE DO ITAJAÍ","TECNOLOGIA EM LOGÍSTICA",3.35,3.513925586
2022,83,150147,"UNIVERSIDADE DO VALE DO ITAJAÍ","RELAÇÕES INTERNACIONAIS",1.971,2.286566555
2022,83,20180,"UNIVERSIDADE DO VALE DO ITAJAÍ","DIREITO",2.825,2.647018241
2022,83,20182,"UNIVERSIDADE DO VALE DO ITAJAÍ","DIREITO",2.883,2.492581752
2022,83,303931,"UNIVERSIDADE DO VALE DO ITAJAÍ","PSICOLOGIA",2.749,3.239128865
2022,83,3926,"UNIVERSIDADE DO VALE DO ITAJAÍ","DIREITO",2.419,2.170562374
2022,83,3927,"UNIVERSIDADE DO VALE DO ITAJAÍ","ADMINISTRAÇÃO",2.487,1.863455851
2022,83,3929,"UNIVERSIDADE DO VALE DO ITAJAÍ","CIÊNCIAS CONTÁBEIS",2.583,2.045855981
2022,83,3934,"UNIVERSIDADE DO VALE DO ITAJAÍ","TURISMO",1.881,1.064153308
2022,83,3940,"UNIVERSIDADE DO VALE DO ITAJAÍ","DIREITO",2.89,3.377751805
2022,83,3941,"UNIVERSIDADE DO VALE DO ITAJAÍ","CIÊNCIAS CONTÁBEIS",2.914,3.004262861
2022,83,3942,"UNIVERSIDADE DO VALE DO ITAJAÍ","ADMINISTRAÇÃO",3.302,2.534654423
2022,83,89888,"UNIVERSIDADE DO VALE DO ITAJAÍ","ADMINISTRAÇÃO",2.557,2.087809272
2022,87,105246,"CENTRO UNIVERSITÁRIO DE BRUSQUE","TECNOLOGIA EM GESTÃO COMERCIAL",2.969,2.435840913
2022,87,1175166,"CENTRO UNIVERSITÁRIO DE BRUSQUE","PSICOLOGIA",2.115,3.182090005
2022,87,1175167,"CENTRO UNIVERSITÁRIO DE BRUSQUE","TECNOLOGIA EM DESIGN GRÁFICO",2.546,3.674977921
2022,87,1189135,"CENTRO UNIVERSITÁRIO DE BRUSQUE","PUBLICIDADE E PROPAGANDA",1.949,3.088763465
2022,87,19877,"CENTRO UNIVERSITÁRIO DE BRUSQUE","CIÊNCIAS CONTÁBEIS",3.153,3.72952118
2022,87,19878,"CENTRO UNIVERSITÁRIO DE BRUSQUE","DIREITO",2.449,2.599023567
2022,87,20227,"CENTRO UNIVERSITÁRIO DE BRUSQUE","ADMINISTRAÇÃO",3.011,2.76909481
2022,87,97642,"CENTRO UNIVERSITÁRIO DE BRUSQUE","TECNOLOGIA EM PROCESSOS GERENCIAIS",2.157,1.900223084
2023,1014,1284371,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","FONOAUDIOLOGIA",2.406,2.70189784708166
2023,1014,17927,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","ENFERMAGEM",2.776,2.85560175098989
2023,1014,75867,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","NUTRIÇÃO",2.635,2.61577978368047
2023,1189,102619,"UNIVERSIDADE DO PLANALTO CATARINENSE","ODONTOLOGIA",1.575,1.68320665049808
2023,1189,103516,"UNIVERSIDADE DO PLANALTO CATARINENSE","ENGENHARIA DE PRODUÇÃO",2.266,2.38495609767154
2023,1189,107138,"UNIVERSIDADE DO PLANALTO CATARINENSE","TECNOLOGIA EM ESTÉTICA E COSMÉTICA",3.007,2.59780203673224
2023,1189,111330,"UNIVERSIDADE DO PLANALTO CATARINENSE","ENGENHARIA CIVIL",2.796,3.62912863633745
2023,1189,1160329,"UNIVERSIDADE DO PLANALTO CATARINENSE","ENGENHARIA ELÉTRICA",1.321,2.76558535819635
2023,1189,1160338,"UNIVERSIDADE DO PLANALTO CATARINENSE","FISIOTERAPIA",2.332,2.37654929142859
2023,1189,118594,"UNIVERSIDADE DO PLANALTO CATARINENSE","BIOMEDICINA",2.212,2.58233176482029
2023,1189,1279682,"UNIVERSIDADE DO PLANALTO CATARINENSE","ARQUITETURA E URBANISMO",2.021,2.2539018830907
2023,1189,1279683,"UNIVERSIDADE DO PLANALTO CATARINENSE","ENGENHARIA MECÂNICA",1.422,1.61632053815699
2023,1189,5000463,"UNIVERSIDADE DO PLANALTO CATARINENSE","ENFERMAGEM",2.539,2.93871522960608
2023,1189,69464,"UNIVERSIDADE DO PLANALTO CATARINENSE","MEDICINA",2.914,2.24184834984303
2023,1267,59128,"INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS","FISIOTERAPIA",2.329,2.66912496271297
2023,1351,1353735,"CENTRO UNIVERSITÁRIO SOCIESC","ODONTOLOGIA",2.447,2.44696862502063
2023,1351,1363759,"CENTRO UNIVERSITÁRIO SOCIESC","ENFERMAGEM",1.81,1.13885945157084
2023,1351,1363760,"CENTRO UNIVERSITÁRIO SOCIESC","BIOMEDICINA",1.485,1.40521340544902
2023,1351,1380905,"CENTRO UNIVERSITÁRIO SOCIESC","ENGENHARIA DE PRODUÇÃO",2.687,2.15303928292711
2023,1351,1380906,"CENTRO UNIVERSITÁRIO SOCIESC","FISIOTERAPIA",2.042,2.3087221710242
2023,1351,1380908,"CENTRO UNIVERSITÁRIO SOCIESC","MEDICINA VETERINÁRIA",1.946,1.38752902634908
2023,1351,1380909,"CENTRO UNIVERSITÁRIO SOCIESC","NUTRIÇÃO",1.997,2.55880655930501
2023,1351,1380914,"CENTRO UNIVERSITÁRIO SOCIESC","TECNOLOGIA EM ESTÉTICA E COSMÉTICA",1.793,2.03117329996376
2023,1351,1397972,"CENTRO UNIVERSITÁRIO SOCIESC","FISIOTERAPIA",1.628,2.13225890730719
2023,1351,1418880,"CENTRO UNIVERSITÁRIO SOCIESC","ENGENHARIA CIVIL",1.046,0.3748397968731
2023,1351,1418928,"CENTRO UNIVERSITÁRIO SOCIESC","ENGENHARIA MECÂNICA",1.786,2.41462793605264
2023,1351,1467566,"CENTRO UNIVERSITÁRIO SOCIESC","FARMÁCIA",2.123,1.78199940426059
2023,1351,74432,"CENTRO UNIVERSITÁRIO SOCIESC","ARQUITETURA E URBANISMO",2.198,2.80113974824115
2023,1351,74434,"CENTRO UNIVERSITÁRIO SOCIESC","ENGENHARIA MECÂNICA",1.516,1.3777935188527
2023,1351,74438,"CENTRO UNIVERSITÁRIO SOCIESC","ENGENHARIA DE CONTROLE E AUTOMAÇÃO",2.111,1.62652948144221
2023,1351,83838,"CENTRO UNIVERSITÁRIO SOCIESC","ENGENHARIA DE COMPUTAÇÃO I",2.022,2.22131484884544
2023,1351,92982,"CENTRO UNIVERSITÁRIO SOCIESC","ENGENHARIA QUÍMICA",1.378,1.6770485854272
2023,1351,99521,"CENTRO UNIVERSITÁRIO SOCIESC","ENGENHARIA ELÉTRICA",1.132,0.66788347304249
2023,1351,99600,"CENTRO UNIVERSITÁRIO SOCIESC","ENGENHARIA CIVIL",2.57,2.97047882508528
2023,13717,1321715,"FACULDADES DO VALE DO ARARANGUA - FVA","ENFERMAGEM",2.559,2.69594899946937
2023,1472,109412,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","ENGENHARIA DE PRODUÇÃO",1.723,2.27927062856821
2023,1472,1187030,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM GESTÃO HOSPITALAR",2.311,3.08516495180758
2023,1472,118760,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM SEGURANÇA NO TRABALHO",2.043,1.61462272944968
2023,1472,1363691,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM AGRONEGÓCIOS",2.007,2.85444635694671
2023,1472,1363811,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM ESTÉTICA E COSMÉTICA",2.102,0.944470582274477
2023,1472,1376052,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","ENGENHARIA CIVIL",1.271,0.799079131450858
2023,1472,1376054,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","ENGENHARIA MECÂNICA",1.215,2.04173304943862
2023,1472,1403943,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","ENGENHARIA ELÉTRICA",1.347,2.44925302832857
2023,1472,1457459,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","FISIOTERAPIA",1.159,0.813038096651971
2023,1472,1457467,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","BIOMEDICINA",0.867,0.712933829151148
2023,1472,1457468,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","NUTRIÇÃO",2.078,1.21679863830447
2023,1472,1457478,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM RADIOLOGIA",1.515,0.797838724912394
2023,15032,1159798,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","ENGENHARIA CIVIL",2.156,2.36410281351045
2023,15032,1171183,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","ENGENHARIA ELÉTRICA",1.557,2.5922348592352
2023,15032,1171211,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","ENGENHARIA MECÂNICA",2.789,3.38545748821814
2023,15032,1191407,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","ARQUITETURA E URBANISMO",3.411,3.71314533964428
2023,15032,1353712,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","TECNOLOGIA EM ESTÉTICA E COSMÉTICA",3.376,3.00306111447306
2023,15032,2500140,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","NUTRIÇÃO",4.015,4.01419540055988
2023,15032,52153,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","ENFERMAGEM",2.255,2.75002133084945
2023,15032,65977,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","FISIOTERAPIA",2.863,2.88665533169393
2023,15032,92908,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","AGRONOMIA",3.416,4.71041116221357
2023,1506,1205435,"Faculdade CNEC Itajaí","ENGENHARIA CIVIL",1.976,2.90027440458018
2023,1510,105868,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","ENFERMAGEM",2.245,1.76441447850998
2023,1510,112538,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","NUTRIÇÃO",2.834,2.45206131031927
2023,1510,112938,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","FARMÁCIA",2.143,1.55160561133555
2023,1510,1204175,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","ENGENHARIA CIVIL",1.802,1.65850253288428
2023,1510,1205519,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","ARQUITETURA E URBANISMO",2.539,2.88079839928349
2023,1510,1364425,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","ENGENHARIA CIVIL",1.434,0.734579682203666
2023,1510,1364426,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","ENGENHARIA DE PRODUÇÃO",2.19,2.05986128329324
2023,1510,1379278,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","TECNOLOGIA EM GESTÃO AMBIENTAL",1.988,2.51906029928668
2023,1510,1379282,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","TECNOLOGIA EM GESTÃO HOSPITALAR",2.135,0.120737281243672
2023,1510,1405041,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","ODONTOLOGIA",2.084,1.60450239057885
2023,1510,1483878,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","BIOMEDICINA",1.599,1.51687083033093
2023,1510,1484216,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","BIOMEDICINA",0.803,0.723502742639001
2023,1510,63536,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","FISIOTERAPIA",2.659,2.3896271399922
2023,15121,1120217,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","AGRONOMIA",2.933,2.99858282536865
2023,15121,5000388,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","ENFERMAGEM",4.266,4.17492254745353
2023,15121,5000390,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","ENGENHARIA AMBIENTAL",2.591,1.81445469775945
2023,1618,1203362,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","ENGENHARIA CIVIL",1.769,1.44761456555086
2023,1618,1350880,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","BIOMEDICINA",1.611,1.18484576867919
2023,1618,1364785,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","ARQUITETURA E URBANISMO",2.785,2.74497210556887
2023,1618,1365533,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","ODONTOLOGIA",2.501,2.61860290500452
2023,1618,1405849,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","MEDICINA VETERINÁRIA",1.252,1.31760849676583
2023,1618,1520526,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","FARMÁCIA",2.897,3.28438037795543
2023,1694,1127939,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","ENGENHARIA CIVIL",2.58,3.01997805982512
2023,1694,1160457,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","ENGENHARIA DE PRODUÇÃO",3.069,3.46631780298702
2023,1694,1260451,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","ARQUITETURA E URBANISMO",2.039,3.40722725831708
2023,1694,1365490,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","NUTRIÇÃO",3.532,3.86887173919112
2023,1694,80214,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","ENFERMAGEM",2.28,2.70235302248376
2023,17138,1150548,"Centro Universitário - Católica de Santa Catarina em Joinville","ENGENHARIA DE PRODUÇÃO",2.521,3.41076473564267
2023,17138,1150762,"Centro Universitário - Católica de Santa Catarina em Joinville","ARQUITETURA E URBANISMO",3.182,4.11879899231908
2023,17138,1152842,"Centro Universitário - Católica de Santa Catarina em Joinville","ENGENHARIA ELÉTRICA",1.494,1.86332896790133
2023,17138,1152847,"Centro Universitário - Católica de Santa Catarina em Joinville","ENGENHARIA MECÂNICA",1.909,2.42397611545504
2023,17138,1152848,"Centro Universitário - Católica de Santa Catarina em Joinville","ENGENHARIA CIVIL",2.512,2.78658310313044
2023,17138,1152850,"Centro Universitário - Católica de Santa Catarina em Joinville","NUTRIÇÃO",3.464,2.73063123705164
2023,17138,1152852,"Centro Universitário - Católica de Santa Catarina em Joinville","BIOMEDICINA",3.332,3.87275038346618
2023,1773,1151797,"CENTRO UNIVERSITÁRIO FAI","ENGENHARIA CIVIL",1.832,1.66067640297004
2023,1773,1180644,"CENTRO UNIVERSITÁRIO FAI","ARQUITETURA E URBANISMO",2.403,3.97052992030261
2023,1773,1204520,"CENTRO UNIVERSITÁRIO FAI","ENGENHARIA DE PRODUÇÃO",2.375,3.71422708761607
2023,1773,1385781,"CENTRO UNIVERSITÁRIO FAI","ODONTOLOGIA",2.448,2.31555067288644
2023,1773,1513831,"CENTRO UNIVERSITÁRIO FAI","TECNOLOGIA EM ESTÉTICA E COSMÉTICA",1.881,1.56466857260494
2023,1773,1513834,"CENTRO UNIVERSITÁRIO FAI","NUTRIÇÃO",3.299,3.98614201085211
2023,1773,1513836,"CENTRO UNIVERSITÁRIO FAI","BIOMEDICINA",1.246,0.977126260955556
2023,1773,73528,"CENTRO UNIVERSITÁRIO FAI","AGRONOMIA",2.713,2.80721280063408
2023,1773,98748,"CENTRO UNIVERSITÁRIO FAI","MEDICINA VETERINÁRIA",2.044,2.51853002871686
2023,1777,104518,"Centro Universitário Uniasselvi de Guaramirim","ENGENHARIA DE PRODUÇÃO",1.777,1.31036627727579
2023,1777,1115425,"Centro Universitário Uniasselvi de Guaramirim","ARQUITETURA E URBANISMO",1.726,2.40792292939956
2023,1777,1116799,"Centro Universitário Uniasselvi de Guaramirim","ENGENHARIA CIVIL",1.116,1.1309242095355
