"ano","codigo_da_area","area_de_avaliacao","codigo_da_ies","nome_da_ies","sigla_da_ies","organizacao_academica","categoria_administrativa","codigo_do_curso","modalidade_de_ensino","codigo_do_municipio","municipio_do_curso","sigla_da_uf","no_de_concluintes_inscritos","no_de_concluintes_participantes","no_de_concluintes_participantes_com_nota_no_enem","proporcao_de_concluintes_participantes_com_nota_no_enem","nota_bruta_idd","idd_.continuo.","idd_.faixa.","entidade_beneficiente_de_assistencia_social_.cebas."
"2021",3502,"EDUCAÇÃO FÍSICA ",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",1300122,"Educação a Distância",4207502,"Indaial","SC",1511,812,406,0.5,-0.172,2.463,"3","-"
"2021",3501,"EDUCAÇÃO FÍSICA ",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",1403882,"Educação a Distância",4207502,"Indaial","SC",1590,1087,366,0.336,-0.054,2.552,"3","-"
"2021",3501,"EDUCAÇÃO FÍSICA ",1510,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","","Centro Universitário","Privada com fins lucrativos",1398023,"Educação Presencial",4216602,"São José","SC",14,10,8,0.8,1.303,3.083,"4","-"
"2021",3502,"EDUCAÇÃO FÍSICA ",1694,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","ESUCRI","Faculdade","Privada com fins lucrativos",104512,"Educação Presencial",4204608,"Criciúma","SC",10,10,5,0.5,-0.566,2.351,"3","-"
"2021",3501,"EDUCAÇÃO FÍSICA ",1694,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","ESUCRI","Faculdade","Privada com fins lucrativos",1042084,"Educação Presencial",4204608,"Criciúma","SC",55,51,17,0.333,1.596,3.198,"4","-"
"2021",3502,"EDUCAÇÃO FÍSICA ",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1103856,"Educação Presencial",4202008,"Balneário Camboriú","SC",12,10,8,0.8,5.703,4.134,"5","-"
"2021",3501,"EDUCAÇÃO FÍSICA ",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1140282,"Educação Presencial",4202008,"Balneário Camboriú","SC",21,21,14,0.666,-0.777,2.27,"3","-"
"2021",3501,"EDUCAÇÃO FÍSICA ",2175,"CENTRO UNIVERSITÁRIO DANTE","UNIDANTE","Centro Universitário","Privada com fins lucrativos",122592,"Educação Presencial",4202404,"Blumenau","SC",38,25,15,0.6,-4.855,0.677,"1","-"
"2021",3502,"EDUCAÇÃO FÍSICA ",2175,"CENTRO UNIVERSITÁRIO DANTE","UNIDANTE","Centro Universitário","Privada com fins lucrativos",1116634,"Educação Presencial",4202404,"Blumenau","SC",4,1,1,1,NA,NA,"SC","-"
"2021",3502,"EDUCAÇÃO FÍSICA ",3151,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","UNOCHAPECÓ","Universidade","Privada sem fins lucrativos",20993,"Educação Presencial",4204202,"Chapecó","SC",23,18,11,0.611,0.052,2.527,"3","X"
"2021",3501,"EDUCAÇÃO FÍSICA ",3151,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","UNOCHAPECÓ","Universidade","Privada sem fins lucrativos",119844,"Educação Presencial",4204202,"Chapecó","SC",13,12,5,0.416,2.634,3.603,"4","X"
"2021",3502,"EDUCAÇÃO FÍSICA ",3495,"FACULDADE PINHALZINHO","HORUS","Faculdade","Privada com fins lucrativos",105872,"Educação Presencial",4212908,"Pinhalzinho","SC",7,3,3,1,2.882,3.332,"4","-"
"2021",3501,"EDUCAÇÃO FÍSICA ",3495,"FACULDADE PINHALZINHO","HORUS","Faculdade","Privada com fins lucrativos",405872,"Educação Presencial",4212908,"Pinhalzinho","SC",12,8,3,0.375,4.653,4.392,"5","-"
"2021",3502,"EDUCAÇÃO FÍSICA ",3518,"Faculdade SOCIESC de Jaraguá do Sul","SOCIESC","Faculdade","Privada com fins lucrativos",75150,"Educação Presencial",4208906,"Jaraguá do Sul","SC",7,7,6,0.857,1.411,2.913,"3","-"
"2021",3501,"EDUCAÇÃO FÍSICA ",3518,"Faculdade SOCIESC de Jaraguá do Sul","SOCIESC","Faculdade","Privada com fins lucrativos",375150,"Educação Presencial",4208906,"Jaraguá do Sul","SC",8,7,5,0.714,6.209,5,"5","-"
"2021",3502,"EDUCAÇÃO FÍSICA ",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",51797,"Educação Presencial",4209300,"Lages","SC",11,10,7,0.7,-0.335,2.416,"3","-"
"2021",3502,"EDUCAÇÃO FÍSICA ",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1375336,"Educação a Distância",4209300,"Lages","SC",23,15,3,0.2,-8.831,0,"1","-"
"2021",3502,"EDUCAÇÃO FÍSICA ",4163,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","UNIBAVE","Centro Universitário","Privada sem fins lucrativos",103180,"Educação Presencial",4211702,"Orleans","SC",13,13,11,0.846,-0.955,2.24,"3","X"
"2021",3501,"EDUCAÇÃO FÍSICA ",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",1330668,"Educação Presencial",4209102,"Joinville","SC",2,2,0,0,NA,NA,"SC","-"
"2021",3501,"EDUCAÇÃO FÍSICA ",13717,"FACULDADES DO VALE DO ARARANGUA - FVA","FVA","Faculdade","Privada com fins lucrativos",1103785,"Educação Presencial",4201406,"Araranguá","SC",11,10,5,0.5,3.536,3.955,"5","-"
"2021",3502,"EDUCAÇÃO FÍSICA ",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",52151,"Educação Presencial",4203006,"Caçador","SC",13,10,3,0.3,4.336,3.745,"4","X"
"2021",3501,"EDUCAÇÃO FÍSICA ",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",150058,"Educação Presencial",4203006,"Caçador","SC",17,15,4,0.266,-2.156,1.731,"2","X"
"2021",3201,"FILOSOFIA ",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",110414,"Educação a Distância",4218707,"Tubarão","SC",46,23,2,0.086,NA,NA,"SC","X"
"2021",3202,"FILOSOFIA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",14228,"Educação Presencial",4205407,"Florianópolis","SC",40,15,11,0.733,2.001,3.068,"4","-"
"2021",3202,"FILOSOFIA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",113457,"Educação a Distância",4205407,"Florianópolis","SC",17,13,2,0.153,NA,NA,"SC","-"
"2021",3201,"FILOSOFIA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",314228,"Educação Presencial",4205407,"Florianópolis","SC",43,19,14,0.736,0.384,2.346,"3","-"
"2021",3202,"FILOSOFIA ",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",101774,"Educação a Distância",4207502,"Indaial","SC",33,22,10,0.454,-6.383,1.079,"2","-"
"2021",3201,"FILOSOFIA ",2462,"FACULDADE SÃO LUÍS","FSL","Faculdade","Privada sem fins lucrativos",79645,"Educação Presencial",4202909,"Brusque","SC",22,18,12,0.666,3.446,3.481,"4","X"
"2021",3202,"FILOSOFIA ",15121,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","UFFS","Universidade","Pública Federal",5000396,"Educação Presencial",4204202,"Chapecó","SC",38,29,24,0.827,1.552,2.962,"4","-"
"2021",1402,"FÍSICA ",43,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","UDESC","Universidade","Pública Estadual",2545,"Educação Presencial",4209102,"Joinville","SC",17,11,6,0.545,1.114,2.759,"3","-"
"2021",1402,"FÍSICA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",42696,"Educação Presencial",4205407,"Florianópolis","SC",27,16,7,0.437,1.796,2.935,"3","-"
"2021",1402,"FÍSICA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",99482,"Educação a Distância",4205407,"Florianópolis","SC",14,9,1,0.111,NA,NA,"SC","-"
"2021",1402,"FÍSICA ",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",1375365,"Educação a Distância",4207502,"Indaial","SC",25,5,1,0.2,NA,NA,"","-"
"2021",1402,"FÍSICA ",3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","IFSC","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1102818,"Educação Presencial",4201406,"Araranguá","SC",8,7,5,0.714,5.778,3.966,"5","-"
"2021",1402,"FÍSICA ",3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","IFSC","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1102901,"Educação Presencial",4208906,"Jaraguá do Sul","SC",19,15,11,0.733,3.932,3.488,"4","-"
"2021",1402,"FÍSICA ",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1125919,"Educação Presencial",4214805,"Rio do Sul","SC",11,9,9,1,3.197,3.298,"4","-"
"2021",1402,"FÍSICA ",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1125947,"Educação Presencial",4204301,"Concórdia","SC",5,5,4,0.8,-2.154,1.912,"2","-"
"2021",3002,"GEOGRAFIA ",43,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","UDESC","Universidade","Pública Estadual",2541,"Educação Presencial",4205407,"Florianópolis","SC",21,18,13,0.722,1.779,3.024,"4","-"
"2021",3001,"GEOGRAFIA ",43,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","UDESC","Universidade","Pública Estadual",302541,"Educação Presencial",4205407,"Florianópolis","SC",39,27,14,0.518,1.816,3.099,"4","-"
"2021",3002,"GEOGRAFIA ",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",10050,"Educação Presencial",4218707,"Tubarão","SC",1,0,0,0,NA,NA,"SC","X"
"2021",3002,"GEOGRAFIA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",14230,"Educação Presencial",4205407,"Florianópolis","SC",120,52,48,0.923,-0.305,2.303,"3","-"
"2021",3001,"GEOGRAFIA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",314230,"Educação Presencial",4205407,"Florianópolis","SC",72,42,32,0.761,-0.125,2.163,"3","-"
"2021",3002,"GEOGRAFIA ",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",99950,"Educação a Distância",4207502,"Indaial","SC",172,101,36,0.356,-1.014,2.057,"3","-"
"2021",3002,"GEOGRAFIA ",1510,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","","Centro Universitário","Privada com fins lucrativos",1429864,"Educação a Distância",4216602,"São José","SC",5,3,0,0,NA,NA,"SC","-"
"2021",3001,"GEOGRAFIA ",1510,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","","Centro Universitário","Privada com fins lucrativos",1457689,"Educação a Distância",4216602,"São José","SC",3,1,1,1,NA,NA,"SC","-"
"2021",3002,"GEOGRAFIA ",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1375339,"Educação a Distância",4209300,"Lages","SC",3,3,0,0,NA,NA,"SC","-"
"2021",3002,"GEOGRAFIA ",15121,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","UFFS","Universidade","Pública Federal",5000398,"Educação Presencial",4204202,"Chapecó","SC",41,33,29,0.878,2.583,3.303,"4","-"
"2021",2402,"HISTÓRIA ",43,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","UDESC","Universidade","Pública Estadual",2540,"Educação Presencial",4205407,"Florianópolis","SC",45,40,30,0.75,2.084,3.475,"4","-"
"2021",2401,"HISTÓRIA ",43,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","UDESC","Universidade","Pública Estadual",302540,"Educação Presencial",4205407,"Florianópolis","SC",17,15,12,0.8,3.192,3.464,"4","-"
"2021",2402,"HISTÓRIA ",76,"UNIVERSIDADE REGIONAL DE BLUMENAU","FURB","Universidade","Pública Municipal",3671,"Educação Presencial",4202404,"Blumenau","SC",6,6,5,0.833,8.058,5,"5","-"
"2021",2402,"HISTÓRIA ",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",3802,"Educação Presencial",4209102,"Joinville","SC",16,16,14,0.875,3.296,3.866,"4","-"
"2021",2402,"HISTÓRIA ",83,"UNIVERSIDADE DO VALE DO ITAJAÍ","UNIVALI","Universidade","Privada sem fins lucrativos",3925,"Educação Presencial",4208203,"Itajaí","SC",18,16,15,0.937,5.653,4.626,"5","-"
"2021",2402,"HISTÓRIA ",441,"UNIVERSIDADE DO CONTESTADO","UNC","Universidade","Privada sem fins lucrativos",1441024,"Educação a Distância",4210100,"Mafra","SC",1,1,1,1,NA,NA,"SC","-"
"2021",2402,"HISTÓRIA ",482,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","UNESC","Universidade","Privada sem fins lucrativos",9897,"Educação Presencial",4204608,"Criciúma","SC",13,10,10,1,2.894,3.736,"4","X"
"2021",2402,"HISTÓRIA ",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",10051,"Educação Presencial",4218707,"Tubarão","SC",15,11,11,1,-0.904,2.511,"3","X"
"2021",2401,"HISTÓRIA ",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1457054,"Educação a Distância",4218707,"Tubarão","SC",11,8,1,0.125,NA,NA,"SC","X"
"2021",2402,"HISTÓRIA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",14231,"Educação Presencial",4205407,"Florianópolis","SC",53,31,26,0.838,1.644,3.333,"4","-"
"2021",2401,"HISTÓRIA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",314231,"Educação Presencial",4205407,"Florianópolis","SC",53,30,19,0.633,-0.13,2.216,"3","-"
"2021",2402,"HISTÓRIA ",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",99940,"Educação a Distância",4207502,"Indaial","SC",557,300,154,0.513,-0.233,2.727,"3","-"
"2021",2402,"HISTÓRIA ",1510,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","","Centro Universitário","Privada com fins lucrativos",1379283,"Educação a Distância",4216602,"São José","SC",19,3,1,0.333,NA,NA,"SC","-"
"2021",2401,"HISTÓRIA ",1510,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","","Centro Universitário","Privada com fins lucrativos",1457700,"Educação a Distância",4216602,"São José","SC",9,4,1,0.25,NA,NA,"SC","-"
"2021",2402,"HISTÓRIA ",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1375340,"Educação a Distância",4209300,"Lages","SC",3,2,0,0,NA,NA,"SC","-"
"2021",2402,"HISTÓRIA ",15121,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","UFFS","Universidade","Pública Federal",5000400,"Educação Presencial",4204202,"Chapecó","SC",47,35,34,0.971,1.788,3.38,"4","-"
"2021",6407,"LETRAS - INGLÊS",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",51941,"Educação Presencial",4205407,"Florianópolis","SC",44,35,27,0.771,1.757,2.872,"3","-"
"2021",6407,"LETRAS - INGLÊS",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",1363693,"Educação a Distância",4207502,"Indaial","SC",321,248,102,0.411,0.074,2.303,"3","-"
"2021",904,"LETRAS-PORTUGUÊS ",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",42056,"Educação Presencial",4209102,"Joinville","SC",2,2,2,1,18.496,5,"5","-"
"2021",904,"LETRAS-PORTUGUÊS ",83,"UNIVERSIDADE DO VALE DO ITAJAÍ","UNIVALI","Universidade","Privada sem fins lucrativos",87502,"Educação Presencial",4208203,"Itajaí","SC",3,2,2,1,-2.937,1.098,"2","-"
"2021",904,"LETRAS-PORTUGUÊS ",441,"UNIVERSIDADE DO CONTESTADO","UNC","Universidade","Privada sem fins lucrativos",1363765,"Educação a Distância",4210100,"Mafra","SC",1,1,0,0,NA,NA,"SC","-"
"2021",904,"LETRAS-PORTUGUÊS ",482,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","UNESC","Universidade","Privada sem fins lucrativos",1265937,"Educação Presencial",4204608,"Criciúma","SC",10,8,6,0.75,5.522,4.169,"5","X"
"2021",904,"LETRAS-PORTUGUÊS ",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1264608,"Educação Presencial",4218707,"Tubarão","SC",15,12,11,0.916,-0.835,1.861,"2","X"
"2021",904,"LETRAS-PORTUGUÊS ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",51945,"Educação Presencial",4205407,"Florianópolis","SC",104,70,58,0.828,0.122,2.209,"3","-"
"2021",904,"LETRAS-PORTUGUÊS ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",113463,"Educação a Distância",4205407,"Florianópolis","SC",65,60,8,0.133,NA,NA,"SC","-"
"2021",904,"LETRAS-PORTUGUÊS ",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",99968,"Educação a Distância",4207502,"Indaial","SC",309,187,82,0.438,-0.457,1.998,"3","-"
"2021",904,"LETRAS-PORTUGUÊS ",1510,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","","Centro Universitário","Privada com fins lucrativos",1379290,"Educação a Distância",4216602,"São José","SC",8,2,0,0,NA,NA,"SC","-"
"2021",904,"LETRAS-PORTUGUÊS ",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1439070,"Educação a Distância",4209300,"Lages","SC",3,2,0,0,NA,NA,"SC","-"
"2021",906,"LETRAS-PORTUGUÊS E ESPANHOL ",15121,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","UFFS","Universidade","Pública Federal",5000404,"Educação Presencial",4204202,"Chapecó","SC",28,24,22,0.916,2.01,2.737,"3","-"
"2021",905,"LETRAS-PORTUGUÊS E INGLÊS ",76,"UNIVERSIDADE REGIONAL DE BLUMENAU","FURB","Universidade","Pública Municipal",34683,"Educação Presencial",4202404,"Blumenau","SC",13,12,7,0.583,-1.615,1.809,"2","-"
"2021",905,"LETRAS-PORTUGUÊS E INGLÊS ",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Privada sem fins lucrativos",42055,"Educação Presencial",4209102,"Joinville","SC",17,15,14,0.933,4.22,4.208,"5","-"
"2021",905,"LETRAS-PORTUGUÊS E INGLÊS ",3151,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","UNOCHAPECÓ","Universidade","Privada sem fins lucrativos",32870,"Educação Presencial",4204202,"Chapecó","SC",7,7,5,0.714,4.465,4.309,"5","X"
"2021",702,"MATEMÁTICA ",43,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","UDESC","Universidade","Pública Estadual",113295,"Educação Presencial",4209102,"Joinville","SC",37,33,26,0.787,1.704,3.035,"4","-"
"2021",702,"MATEMÁTICA ",76,"UNIVERSIDADE REGIONAL DE BLUMENAU","FURB","Universidade","Pública Municipal",3675,"Educação Presencial",4202404,"Blumenau","SC",1,1,0,0,NA,NA,"SC","-"
"2021",702,"MATEMÁTICA ",83,"UNIVERSIDADE DO VALE DO ITAJAÍ","UNIVALI","Universidade","Privada sem fins lucrativos",1205579,"Educação Presencial",4208203,"Itajaí","SC",7,4,4,1,-2.999,1.315,"2","-"
"2021",702,"MATEMÁTICA ",482,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","UNESC","Universidade","Privada sem fins lucrativos",20315,"Educação Presencial",4204608,"Criciúma","SC",13,11,9,0.818,1.121,2.822,"3","X"
"2021",702,"MATEMÁTICA ",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",52068,"Educação Presencial",4218707,"Tubarão","SC",16,12,10,0.833,-4.083,0.919,"1","X"
"2021",702,"MATEMÁTICA ",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",95221,"Educação a Distância",4218707,"Tubarão","SC",15,8,4,0.5,-0.442,2.25,"3","X"
"2021",702,"MATEMÁTICA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",14233,"Educação Presencial",4205407,"Florianópolis","SC",13,11,8,0.727,3.167,3.57,"4","-"
"2021",702,"MATEMÁTICA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",99460,"Educação a Distância",4205407,"Florianópolis","SC",10,9,1,0.111,NA,NA,"SC","-"
"2021",702,"MATEMÁTICA ",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",1270371,"Educação Presencial",4202404,"Blumenau","SC",9,9,9,1,6.423,4.76,"5","-"
"2021",702,"MATEMÁTICA ",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",99952,"Educação a Distância",4207502,"Indaial","SC",420,274,137,0.5,-0.141,2.36,"3","-"
"2021",702,"MATEMÁTICA ",1510,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","","Centro Universitário","Privada com fins lucrativos",1379285,"Educação a Distância",4216602,"São José","SC",8,5,1,0.2,NA,NA,"SC","-"
"2021",702,"MATEMÁTICA ",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",82651,"Educação Presencial",4209300,"Lages","SC",2,1,0,0,NA,NA,"SC","-"
"2021",702,"MATEMÁTICA ",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1102795,"Educação Presencial",4214805,"Rio do Sul","SC",14,13,10,0.769,2.029,3.154,"4","-"
"2021",702,"MATEMÁTICA ",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1103025,"Educação Presencial",4203204,"Camboriú","SC",5,5,5,1,2.321,3.26,"4","-"
"2021",702,"MATEMÁTICA ",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1103031,"Educação Presencial",4204301,"Concórdia","SC",12,10,9,0.9,-1.056,2.025,"3","-"
"2021",702,"MATEMÁTICA ",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1103032,"Educação Presencial",4217709,"Sombrio","SC",10,6,6,1,4.609,4.097,"5","-"
"2021",702,"MATEMÁTICA ",15121,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","UFFS","Universidade","Pública Federal",1260434,"Educação Presencial",4204202,"Chapecó","SC",26,23,20,0.869,3.063,3.532,"4","-"
"2021",4301,"MÚSICA ",43,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","UDESC","Universidade","Pública Estadual",92200,"Educação Presencial",4205407,"Florianópolis","SC",29,26,13,0.5,3.79,3.741,"4","-"
