ano,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,codigo_do_curso,codigo_da_area,area_de_avaliacao,modalidade_de_ensino,codigo_do_municipio,municipio_do_curso,sigla_da_uf,no_de_concluintes_inscritos,no_de_concluintes_participantes,nota_bruta_fg,nota_padronizada_fg,nota_bruta_ce,nota_padronizada_ce,conceito_enade_(continuo),concluintes_participantes_com_nota_no_enem,proporcao_de_concluintes_participantes_com_nota_no_enem,nota_bruta_idd,nota_padronizada_idd,nota_bruta_-_organizacao_didatico-pedagogica,nota_padronizada_organizacao_didatico-pedagogica,nota_bruta_-_infraestrutura_e_instalacoes_fisicas,nota_padronizada_infraestrutura_e_instalacoes_fisicas,nota_bruta_-_oportunidade_de_ampliacao_da_formacao,nota_padronizada_oportunidade_de_ampliacao_da_formacao,nota_bruta_mestres,nota_padronizada_mestres,nota_bruta_doutores,nota_padronizada_doutores,nota_bruta_-_regime_de_trabalho,nota_padronizada_regime_de_trabalho,cpc_(continuo),cpc_(faixa),entidade_beneficiente_de_assistencia_social_(cebas)
2022.0,5.0,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pública Federal,490.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,2211001.0,Teresina,PI,107.0,70.0,58.52714286,3.695882695,25.40857143,2.832040971,3.048,67.0,"0,957142857",-0.678400117,2.101156666,4.610915751,1.951552023,4.631013468,2.258038628,3.912333333,2.073364486,0.93442623,4.60655738,0.475409836,2.37704918,1.0,5.0,2.733156739,3,-
2022.0,5.0,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pública Federal,492.0,13.0,CIÊNCIAS ECONÔMICAS,Educação Presencial,2211001.0,Teresina,PI,73.0,48.0,65.48125,2.897543434,34.1125,2.101619191,2.3,44.0,"0,916666667",0.256078028,2.3561315,5.169119017,2.922797543,4.999720571,2.799385256,4.469592413,2.764921982,0.964285714,4.494047614,0.517857143,2.589285715,1.0,5.0,2.813514632,3,-
2022.0,5.0,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pública Federal,491.0,2.0,DIREITO,Educação Presencial,2211001.0,Teresina,PI,119.0,80.0,75.3625,4.574689988,57.45,4.617626486,4.606,80.0,1,0.251761252,2.571459391,4.598214286,1.365740742,4.516114644,1.884877161,4.042088294,2.020569143,0.890410959,4.246575343,0.630136986,3.15068493,1.0,5.0,3.234673792,4,-
2022.0,5.0,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pública Federal,22129.0,803.0,JORNALISMO,Educação Presencial,2211001.0,Teresina,PI,88.0,58.0,68.22413793,3.535169275,58.34827586,3.263813308,3.331,57.0,"0,982758621",0.831707524,2.720666149,4.835164835,2.089142373,4.402747169,1.720172963,4.463293651,2.4520931,0.955555556,4.55555556,0.711111111,3.555555555,1.0,5.0,3.172560266,4,-
2022.0,5.0,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pública Federal,497.0,38.0,SERVIÇO SOCIAL,Educação Presencial,2211001.0,Teresina,PI,61.0,48.0,65.96458333,3.900928938,57.97291667,3.724835226,3.768,48.0,1,1.090346469,2.905062523,5.379220779,2.712918659,4.938567493,2.604585951,4.411948052,2.593330114,0.909090909,4.318181818,0.581818182,2.90909091,1.0,5.0,3.304302337,4,-
2022.0,5.0,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pública Federal,1518473.0,29.0,TURISMO,Educação a Distância,2211001.0,Teresina,PI,30.0,26.0,51.36923077,2.324787806,41.64230769,1.101639612,1.407,17.0,"0,653846154",-1.422109369,1.00517797,4.952564103,1.618608995,4.64959596,1.549894073,3.9875,0.980600222,1.0,5.0,1.0,5.0,1.0,5.0,2.356703005,3,-
2022.0,6.0,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pública Federal,112594.0,1.0,ADMINISTRAÇÃO,Educação Presencial,3140001.0,Mariana,MG,110.0,81.0,59.36049383,3.53575088,47.2345679,3.393941939,3.429,75.0,"0,925925926",2.213935806,3.028600607,5.064346764,2.52846315,5.008849607,2.642261511,4.461759259,2.633475783,1.0,5.0,0.815789474,4.07894737,1.0,5.0,3.495315859,4,-
2022.0,6.0,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pública Federal,111502.0,100.0,ADMINISTRAÇÃO PÚBLICA,Educação a Distância,3146107.0,Ouro Preto,MG,44.0,21.0,60.31428571,2.35162844,47.65238095,3.263016937,3.035,21.0,1,2.310393808,3.881865749,5.021478522,2.344900514,4.807083825,2.344222854,3.691666667,1.752974108,1.0,5.0,1.0,5.0,1.0,5.0,3.802590009,4,-
2022.0,6.0,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pública Federal,121677.0,13.0,CIÊNCIAS ECONÔMICAS,Educação Presencial,3140001.0,Mariana,MG,77.0,58.0,63.74310345,2.665252624,37.04137931,2.587730857,2.607,57.0,"0,982758621",1.660972271,2.86589697,4.960084034,2.400210085,4.919678402,2.623292485,4.395448179,2.656638314,1.0,5.0,0.909090909,4.545454545,1.0,5.0,3.333900719,4,-
2022.0,6.0,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pública Federal,596.0,2.0,DIREITO,Educação Presencial,3146107.0,Ouro Preto,MG,76.0,58.0,74.51724138,4.477637942,56.33448276,4.470243312,4.472,56.0,"0,965517241",2.232898519,3.092767297,5.311530893,3.215080093,5.112066006,3.135958783,4.897637085,3.322491216,0.957446809,4.707446812,0.872340426,4.36170213,1.0,5.0,3.840192005,4,-
2022.0,6.0,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pública Federal,112598.0,803.0,JORNALISMO,Educação Presencial,3140001.0,Mariana,MG,130.0,96.0,68.71145833,3.590609594,57.83645833,3.193767285,3.292,95.0,"0,989583333",0.416553858,2.551998925,5.482417582,3.70659062,5.338452525,3.641566787,5.045228571,3.416959289,1.0,5.0,0.913043478,4.56521739,1.0,5.0,3.532074423,4,-
2022.0,6.0,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pública Federal,121669.0,38.0,SERVIÇO SOCIAL,Educação Presencial,3140001.0,Mariana,MG,72.0,46.0,59.06521739,3.123172535,55.43478261,3.476388274,3.388,44.0,"0,956521739",2.302847942,3.174282393,5.482938115,3.09503516,4.996541227,2.735419609,4.49540518,2.719808191,1.0,5.0,0.833333333,4.166666665,1.0,5.0,3.600509527,4,-
2022.0,6.0,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pública Federal,41622.0,29.0,TURISMO,Educação Presencial,3146107.0,Ouro Preto,MG,69.0,41.0,64.9097561,4.172582927,50.96097561,2.583930373,2.981,40.0,"0,975609756",-1.148256621,1.210309378,5.324292729,2.818644086,5.021915968,2.501123059,4.708080041,2.419755132,1.0,5.0,0.902439024,4.51219512,1.0,5.0,2.84360459,3,-
2022.0,7.0,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pública Federal,115084.0,1.0,ADMINISTRAÇÃO,Educação Presencial,3552205.0,Sorocaba,SP,96.0,81.0,66.48148148,4.36233099,58.1345679,4.629769603,4.562,80.0,"0,987654321",3.819127144,3.583440128,5.246386946,3.009324008,5.352427048,3.459560038,5.005449735,3.469922669,1.0,5.0,0.961538462,4.80769231,1.0,5.0,4.123365251,5,-
2022.0,7.0,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pública Federal,112676.0,13.0,CIÊNCIAS ECONÔMICAS,Educação Presencial,3552205.0,Sorocaba,SP,104.0,87.0,71.72413793,3.731860594,39.64942529,3.020593204,3.198,87.0,1,-1.260956952,1.805675796,4.60684057,1.517101425,4.761451702,2.275193745,4.209708738,2.385375844,1.0,5.0,1.0,5.0,1.0,5.0,3.058845229,4,-
2022.0,7.0,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pública Federal,109478.0,18.0,PSICOLOGIA,Educação Presencial,3548906.0,São Carlos,SP,44.0,43.0,76.70930233,4.477308061,72.13488372,4.331424105,4.367,43.0,1,-3.779243316,1.378337284,5.246753247,2.440818043,4.707191231,2.090802452,4.660416667,2.98630995,1.0,5.0,0.964912281,4.824561405,1.0,5.0,3.191940504,4,-
2022.0,7.0,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pública Federal,96405.0,29.0,TURISMO,Educação Presencial,3552205.0,Sorocaba,SP,66.0,46.0,69.23478261,4.762793624,61.97608696,4.336068975,4.442,44.0,"0,956521739",1.283103443,3.031537456,5.051339286,1.937480552,4.952108699,2.322774605,4.668526786,2.340758688,1.0,5.0,1.0,5.0,1.0,5.0,3.769556876,4,-
2022.0,8.0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,683.0,1.0,ADMINISTRAÇÃO,Educação Presencial,3171303.0,Viçosa,MG,56.0,49.0,71.27755102,4.919042486,63.80612245,5.0,4.979,48.0,"0,979591837",8.424325739,5.0,4.985969388,2.321428572,5.220397856,3.145490337,4.816964286,3.179945055,1.0,5.0,0.9,4.5,1.0,5.0,4.581832411,5,-
2022.0,8.0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,111120.0,1.0,ADMINISTRAÇÃO,Educação Presencial,3155504.0,Rio Paranaíba,MG,57.0,47.0,55.44255319,3.08096961,42.74680851,2.885125681,2.934,46.0,"0,978723404",0.339247322,2.380608536,4.86050684,1.990018068,5.028371912,2.688700972,4.227648202,2.273304926,1.0,5.0,0.75,3.75,1.0,5.0,3.073049347,4,-
2022.0,8.0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,1126514.0,1.0,ADMINISTRAÇÃO,Educação Presencial,3126000.0,Florestal,MG,66.0,56.0,59.10535714,3.506135478,52.68035714,4.011378361,3.885,51.0,"0,910714286",2.663947595,3.184148622,5.036750135,2.455566395,4.810721974,2.170957509,4.507708821,2.704167417,1.0,5.0,0.692307692,3.46153846,1.0,5.0,3.521015855,4,-
2022.0,8.0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,21586.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,3171303.0,Viçosa,MG,41.0,40.0,65.0575,4.473763986,34.545,4.907977783,4.799,40.0,1,5.021014768,5.0,5.016483517,2.841600439,5.184545455,3.366715223,4.769541231,3.275057801,0.954545455,4.72727273,0.818181818,4.09090909,1.0,5.0,4.516398924,5,-
2022.0,8.0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,1111410.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,3155504.0,Rio Paranaíba,MG,42.0,37.0,51.6027027,2.871059131,28.88108108,3.621048466,3.433,34.0,"0,918918919",2.249139313,3.786424977,4.918345543,2.626229407,5.114247921,3.225915355,4.524206349,2.931130396,1.0,5.0,0.473684211,2.368421055,1.0,5.0,3.54876336,4,-
2022.0,8.0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,686.0,13.0,CIÊNCIAS ECONÔMICAS,Educação Presencial,3171303.0,Viçosa,MG,54.0,50.0,72.454,3.829401421,42.922,3.563748649,3.63,50.0,1,3.332724904,3.47249193,4.587220955,1.468052388,4.903921288,2.588626834,4.167032967,2.323050175,0.966666667,4.527777782,0.966666667,4.833333335,1.0,5.0,3.678599403,4,-
2022.0,8.0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,705.0,2.0,DIREITO,Educação Presencial,3171303.0,Viçosa,MG,41.0,34.0,78.09411765,4.888332553,60.34411765,5.0,4.972,34.0,1,2.07762571,3.051909481,4.833556687,1.975887708,4.650271003,2.166511814,4.616289199,2.894353129,1.0,5.0,0.789473684,3.94736842,1.0,5.0,3.733566206,4,-
2022.0,8.0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,43916.0,803.0,JORNALISMO,Educação Presencial,3171303.0,Viçosa,MG,51.0,48.0,74.325,4.22923777,63.24791667,3.934365466,4.008,48.0,1,1.60146094,3.033398958,4.80435251,2.012144104,4.27946128,1.467015552,4.649626517,2.761038785,1.0,5.0,0.875,4.375,1.0,5.0,3.562843899,4,-
2022.0,8.0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,18860.0,67.0,SECRETARIADO EXECUTIVO,Educação Presencial,3171303.0,Viçosa,MG,23.0,20.0,65.345,4.189475548,64.79,3.884390788,3.96,20.0,1,-1.31885716,1.180901027,5.139751553,3.218793829,5.275624255,3.577119072,4.911490683,3.921133736,0.9375,4.559659091,0.8125,4.0625,1.0,5.0,3.050091021,4,-
2022.0,8.0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,1376265.0,38.0,SERVIÇO SOCIAL,Educação Presencial,3171303.0,Viçosa,MG,29.0,23.0,65.83913043,3.886786799,64.29130435,4.343314834,4.229,23.0,1,6.17590022,4.034242283,5.306978022,2.446761133,4.904717172,2.528193402,4.214285714,2.293775684,0.941176471,4.558823533,0.823529412,4.11764706,1.0,5.0,3.959641335,5,-
2022.0,9.0,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pública Estadual,766.0,1.0,ADMINISTRAÇÃO,Educação Presencial,4113700.0,Londrina,PR,199.0,169.0,59.30769231,3.529621858,46.61360947,3.323538488,3.375,145.0,"0,857988166",0.60717731,2.473219393,4.782435173,1.783791023,4.806714237,2.161423945,4.644787463,2.915057635,1.0,5.0,0.589285714,2.94642857,1.0,5.0,3.047334904,4,-
2022.0,9.0,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pública Estadual,767.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,4113700.0,Londrina,PR,102.0,91.0,52.24725275,2.947836467,29.6956044,3.806120665,3.591,75.0,"0,824175824",1.093154781,3.120970542,5.266487419,3.390252467,5.359754915,3.717644586,4.963802083,3.547386098,0.951219512,4.707317072,0.390243902,1.95121951,1.0,5.0,3.360217137,4,-
2022.0,9.0,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pública Estadual,765.0,13.0,CIÊNCIAS ECONÔMICAS,Educação Presencial,4113700.0,Londrina,PR,55.0,50.0,65.838,2.945220511,39.546,3.003427513,2.988,43.0,"0,86",2.076668338,3.016732168,5.388140162,3.470350405,5.377353726,3.630178197,5.135759209,3.73782278,0.975,4.645833333,0.75,3.75,1.0,5.0,3.474799671,4,-
2022.0,9.0,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pública Estadual,764.0,2.0,DIREITO,Educação Presencial,4113700.0,Londrina,PR,262.0,213.0,69.56431925,3.908946638,47.20328638,3.263821159,3.425,199.0,"0,9342723",-1.588072543,2.087333471,4.708325439,1.651214102,4.548586076,1.953044488,4.481650246,2.689467766,0.957894737,4.710526317,0.6,3.0,1.0,5.0,2.882606671,3,-
2022.0,9.0,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pública Estadual,40980.0,803.0,JORNALISMO,Educação Presencial,4113700.0,Londrina,PR,34.0,25.0,68.292,3.542889647,57.348,3.126918142,3.23,22.0,"0,88",-1.360808987,1.829897972,3.999154692,0.0,3.565034965,0.0,3.962225275,1.621306155,0.96969697,4.6969697,0.818181818,4.09090909,1.0,5.0,2.668088239,3,-
2022.0,9.0,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pública Estadual,773.0,18.0,PSICOLOGIA,Educação Presencial,4113700.0,Londrina,PR,65.0,59.0,80.08135593,4.915312946,74.22372881,4.584916967,4.667,57.0,"0,966101695",3.199852015,3.415281133,5.112980769,1.986321411,4.644507012,1.94974464,4.634468006,2.947303373,1.0,5.0,0.820895522,4.10447761,1.0,5.0,3.814667153,4,-
2022.0,9.0,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pública Estadual,781.0,67.0,SECRETARIADO EXECUTIVO,Educação Presencial,4113700.0,Londrina,PR,33.0,29.0,53.85172414,2.711474887,60.47931034,3.233870074,3.103,26.0,"0,896551724",-1.388262472,1.147248025,4.911338661,2.703022783,4.666161616,2.379960317,4.509709821,3.137915347,0.92,4.436363636,0.48,2.4,1.0,5.0,2.490090945,3,-
2022.0,9.0,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,Universidade,Pública Estadual,762.0,38.0,SERVIÇO SOCIAL,Educação Presencial,4113700.0,Londrina,PR,63.0,46.0,43.94130435,1.418273809,40.74782609,2.038745702,1.883,36.0,"0,782608696",-3.916259147,1.793412149,5.511147506,3.198964496,4.924183455,2.572124418,4.914972528,3.355656472,0.976190476,4.82142857,0.833333333,4.166666665,1.0,5.0,2.81844691,3,-
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,21596.0,1.0,ADMINISTRAÇÃO,Educação Presencial,4106902.0,Curitiba,PR,133.0,108.0,58.20092593,3.401152168,50.31851852,3.743596204,3.657,82.0,"0,759259259",3.76419261,3.564451831,5.403063335,3.423186168,5.65986274,4.19088494,5.526286482,4.271209972,1.0,5.0,0.705882353,3.529411765,0.882352941,4.411764705,3.787512756,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,49548.0,1.0,ADMINISTRAÇÃO,Educação Presencial,4113700.0,Londrina,PR,34.0,32.0,64.734375,4.159532792,60.290625,4.874220522,4.695,26.0,"0,8125",8.625892113999999,5.0,5.699579832,4.206437292,5.888502674,4.734771293,5.8125,4.711538462,1.0,5.0,0.285714286,1.42857143,0.928571429,4.642857145,4.296619541,5,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,60114.0,1.0,ADMINISTRAÇÃO,Educação Presencial,4127700.0,Toledo,PR,7.0,7.0,68.92857143,4.646380897,50.7,3.786848073,4.001,6.0,"0,857142857",2.51129661,3.131384321,5.591836735,3.921832885,5.857142857,4.660172879,5.714285714,4.56043956,1.0,5.0,0.315789474,1.57894737,1.0,5.0,3.524329973,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,1453015.0,1.0,ADMINISTRAÇÃO,Educação a Distância,4106902.0,Curitiba,PR,20.0,17.0,61.91764706,3.832576559,51.17647059,3.840869681,3.838,10.0,"0,588235294",2.814045237,3.236030352,5.396520147,3.405902275,5.684974748,4.25062113,5.198148148,3.766381766,1.0,5.0,0.354166667,1.770833335,0.916666667,4.583333335,3.446878175,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,21597.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,4106902.0,Curitiba,PR,30.0,30.0,65.22,4.493120617,33.47,4.663721283,4.621,25.0,"0,833333333",5.035245189,5.0,5.904761905,4.790992967,5.978787879,4.95751396,5.919642857,4.8873498,1.0,5.0,0.5,2.5,0.777777778,3.88888889,4.445264805,5,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,1114876.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,4127700.0,Toledo,PR,12.0,11.0,55.99090909,3.393772297,19.98181818,1.598999334,2.047,11.0,1,-0.905096331,1.970656649,5.863095238,4.699552389,5.931818182,4.863437728,5.895833333,4.853971962,1.0,5.0,0.375,1.875,1.0,5.0,2.847505957,3,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,1453016.0,22.0,CIÊNCIAS CONTÁBEIS,Educação a Distância,4106902.0,Curitiba,PR,28.0,25.0,62.48,4.166738048,29.492,3.759858622,3.861,6.0,"0,24",1.046563921,3.094150031,4.983908948,2.770113142,5.476834673,3.952145193,4.836096939,3.368360195,1.0,5.0,0.2,1.0,0.8,4.0,3.169842957,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,50158.0,13.0,CIÊNCIAS ECONÔMICAS,Educação Presencial,4106902.0,Curitiba,PR,43.0,39.0,66.12820513,2.984004343,34.06410256,2.093586577,2.316,33.0,"0,846153846",-0.96762832,1.912110005,5.475686813,3.689217033,5.734545455,4.416000001,5.496875,4.265212982,1.0,5.0,0.730769231,3.653846155,0.846153846,3.868778279,2.949833602,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,857.0,2.0,DIREITO,Educação Presencial,4106902.0,Curitiba,PR,509.0,429.0,65.46736597,3.438537121,47.12237762,3.253131418,3.299,338.0,"0,787878788",1.468259461,2.891563477,5.040305037,2.511901948,5.103119073,3.117176473,5.047686629,3.550827479,1.0,5.0,0.603603604,3.01801802,0.837837838,4.18918919,3.246857835,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,49540.0,2.0,DIREITO,Educação Presencial,4113700.0,Londrina,PR,234.0,206.0,63.1092233,3.167776711,43.88932039,2.825976891,2.911,170.0,"0,825242718",0.39276982,2.608563777,5.266916779,3.099413872,5.444393939,3.833615331,5.344270186,4.002150283,1.0,5.0,0.428571429,2.142857145,1.0,5.0,3.090901827,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,1083087.0,2.0,DIREITO,Educação Presencial,4127700.0,Toledo,PR,47.0,42.0,65.66666667,3.461420698,45.69285714,3.064261844,3.163,39.0,"0,928571429",1.191477243,2.818732199,5.42192691,3.501291989,5.431289641,3.806105457,5.467054264,4.188995619,1.0,5.0,0.515151515,2.575757575,1.0,5.0,3.31325728,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,28951.0,803.0,JORNALISMO,Educação Presencial,4106902.0,Curitiba,PR,45.0,42.0,72.67142857,4.041118154,62.03333333,3.768140735,3.836,38.0,"0,904761905",4.388538734,4.165723477,5.661886894,4.155074346,5.669179601,4.320687578,5.692944251,4.490892022,0.964285714,4.64285714,0.5,2.5,0.714285714,3.285714283,3.834860347,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,866.0,18.0,PSICOLOGIA,Educação Presencial,4106902.0,Curitiba,PR,172.0,167.0,71.22155689,3.764490416,65.53413174,3.530386478,3.588,125.0,"0,748502994",2.484622883,3.206531788,5.323226481,2.700638507,5.414548999,3.682564152,5.079406851,3.616144873,1.0,5.0,0.741935484,3.70967742,0.946236559,4.680779569,3.599658416,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,100097.0,18.0,PSICOLOGIA,Educação Presencial,4127700.0,Toledo,PR,34.0,33.0,66.37272727,3.134663224,66.31515152,3.625167532,3.502,27.0,"0,818181818",6.721788496,4.443206173,5.892857143,4.635978429,5.835294118,4.629363631,5.897058824,4.845256643,0.9375,4.427083333,0.5625,2.8125,0.9375,4.62890625,4.05700265,5,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,1082313.0,18.0,PSICOLOGIA,Educação Presencial,4113700.0,Londrina,PR,77.0,75.0,69.26933333,3.51091098,60.00933333,2.859921748,3.022,62.0,"0,826666667",0.577983663,2.650053212,5.438846867,3.093462776,5.548170012,3.983250482,5.417594311,4.124515428,1.0,5.0,0.470588235,2.352941175,1.0,5.0,3.16927873,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,24980.0,804.0,PUBLICIDADE E PROPAGANDA,Educação Presencial,4106902.0,Curitiba,PR,87.0,82.0,63.27804878,3.478101583,52.8804878,3.339441426,3.374,67.0,"0,817073171",0.610134304,2.682862367,5.590183626,4.103526682,5.742376142,4.48595395,5.661068594,4.525693659,0.941176471,4.485294121,0.558823529,2.794117645,0.735294118,3.529411767,3.27924825,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,859.0,38.0,SERVIÇO SOCIAL,Educação Presencial,4106902.0,Curitiba,PR,30.0,29.0,65.69655172,3.870714089,60.89310345,4.010679664,3.975,24.0,"0,827586207",6.962717785,4.208944687,5.433497537,2.912885662,5.191919192,3.176343661,4.524630542,2.764098807,1.0,5.0,0.8,4.0,1.0,5.0,4.064654372,5,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,109764.0,88.0,TECNOLOGIA EM GASTRONOMIA,Educação Presencial,4106902.0,Curitiba,PR,37.0,37.0,63.15675676,4.045303265,60.74324324,3.49302171,3.631,26.0,"0,702702703",6.854507767,4.893893011,5.504009504,3.857526165,5.488697789,3.875135136,5.49469112,4.256898706,1.0,5.0,0.619047619,3.095238095,0.904761905,4.404761906,4.198217518,5,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,1427325.0,93.0,TECNOLOGIA EM GESTÃO COMERCIAL,Educação a Distância,4106902.0,Curitiba,PR,44.0,30.0,47.99333333,2.9473882,57.44666667,3.273478588,3.191,10.0,"0,333333333",0.645646054,2.838199397,5.153434066,3.088399504,5.352472944,3.398971565,4.627350427,3.152202498,0.962962963,4.75308642,0.222222222,1.11111111,1.0,5.0,3.010292739,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,1427317.0,86.0,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação a Distância,4106902.0,Curitiba,PR,65.0,44.0,55.19545455,3.616223474,56.26818182,4.159239453,4.023,14.0,"0,318181818",2.596244211,4.105385424,5.02029637,2.460027626,5.122606585,3.043649818,4.418871252,2.891828336,0.965517241,4.784482756,0.24137931,1.20689655,1.0,5.0,3.565432951,4,X
2022.0,10.0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,1427318.0,87.0,TECNOLOGIA EM GESTÃO FINANCEIRA,Educação a Distância,4106902.0,Curitiba,PR,76.0,56.0,56.50714286,3.533943329,47.95892857,3.918369606,3.822,20.0,"0,357142857",2.376368067,3.490470991,5.065934066,3.092507168,5.306050715,3.535383419,4.370569867,2.827426489,0.958333333,4.687499998,0.208333333,1.041666665,1.0,5.0,3.348322825,4,X
