ano,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,sigla_da_uf,no_de_cursos_com_cpc_no_trienio,alfa_(proporcao_de_graduacao),conceito_medio_de_graduacao,beta_(proporcao_de_mestrado_equivalente),conceito_medio_de_mestrado,gama_(proporcao_de_doutorandos_-_equivalente),conceito_medio_do_doutorado,igc_(continuo),igc_(faixa),(observacao),entidade_beneficiente_de_assistencia_social_(cebas)
2022,1160,Centro Universitário Cambury,CAMBURY,Centro Universitário,Privada com fins lucrativos,GO,5,1.0,1.883068299,,,,,1.883068299,2,2,-
2022,1161,INSPER INSTITUTO DE ENSINO E PESQUISA,INSPER,Faculdade,Privada sem fins lucrativos,SP,5,0.814911517,3.715634512,0.149115173,4.797979798,0.03597331,4.5,3.905244839,4,2,-
2022,1162,FACULDADE DE ALTA FLORESTA,FAF,Faculdade,Privada sem fins lucrativos,MT,2,1.0,2.4461,0.0,0.0,0.0,0.0,2.4461,3,1,-
2022,1166,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,PB,23,0.9584,2.9489,0.0416,4.0631,0.0,0.0,2.9953,4,1,-
2022,1170,Centro Universitário FAMEC,FAMEC,Centro Universitário,Privada com fins lucrativos,BA,10,1.0,2.6885,0.0,0.0,0.0,0.0,2.6885,3,1,-
2022,1173,FACULDADE ANHANGUERA DE BRASÍLIA,0,Faculdade,Privada com fins lucrativos,DF,12,1.0,2.6418,0.0,0.0,0.0,0.0,2.6418,3,1,-
2022,1174,FACULDADE DE SABARÁ,SOECS,Faculdade,Privada sem fins lucrativos,MG,2,1.0,2.3739,0.0,0.0,0.0,0.0,2.3739,3,1,-
2022,1175,FACULDADE ESTÁCIO DO RIO GRANDE DO SUL - ESTÁCIO FARGS,ESTÁCIO FARGS,Faculdade,Privada sem fins lucrativos,RS,3,1.0,2.5174,0.0,0.0,0.0,0.0,2.5174,3,1,-
2022,1182,INSTITUTO DE ENSINO SUPERIOR DE AMERICANA,IESA,Faculdade,Privada com fins lucrativos,SP,2,1.0,2.6103,0.0,0.0,0.0,0.0,2.6103,3,1,-
2022,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,UNIJORGE,Centro Universitário,Privada com fins lucrativos,BA,47,1.0,3.1038,0.0,0.0,0.0,0.0,3.1038,4,1,-
2022,1187,CENTRO UNIVERSITÁRIO MÓDULO,MÓDULO,Centro Universitário,Privada com fins lucrativos,SP,14,1.0,2.589,0.0,0.0,0.0,0.0,2.589,3,1,-
2022,1189,UNIVERSIDADE DO PLANALTO CATARINENSE,UNIPLAC,Universidade,Privada sem fins lucrativos,SC,21,0.9426,2.5414,0.0574,4.5,0.0,0.0,2.6538,3,1,-
2022,1190,FACULDADE INTEGRAL CANTAREIRA,F.I.C.,Faculdade,Privada sem fins lucrativos,SP,3,1.0,2.244959925,,,,,2.244959925,3,2,-
2022,1191,INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA,IESF,Faculdade,Privada com fins lucrativos,CE,1,1.0,1.8379,0.0,0.0,0.0,0.0,1.8379,2,1,-
2022,1196,UNIVERSIDADE CESUMAR,UNICESUMAR,Universidade,Privada com fins lucrativos,PR,62,0.9969,2.8269,0.0024,4.6299,0.0007,4.75,2.8325,3,1,-
2022,1201,FACULDADE DE ADMINISTRAÇÃO MILTON CAMPOS,FAMC,Faculdade,Privada sem fins lucrativos,,2,1.0,2.7869,0.0,0.0,0.0,0.0,2.7869,3,1,-
2022,1202,Centro Universitário Santa Rita,FASAR,Centro Universitário,Privada com fins lucrativos,MG,11,1.0,2.4446,0.0,0.0,0.0,0.0,2.4446,3,1,-
2022,1205,CENTRO UNIVERSITÁRIO FAEL,FAEL,Centro Universitário,Privada com fins lucrativos,PR,17,1.0,2.4127,0.0,0.0,0.0,0.0,2.4127,3,1,-
2022,1208,FAL ESTÁCIO - FACULDADE ESTÁCIO DE NATAL,0,Faculdade,Privada sem fins lucrativos,,4,1.0,2.8285,0.0,0.0,0.0,0.0,2.8285,3,1,-
2022,1219,INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR,IIES,Faculdade,Privada com fins lucrativos,SP,6,1.0,2.1531,0.0,0.0,0.0,0.0,2.1531,3,1,-
2022,1221,Escola Superior de Agronomia de Paraguaçu Paulista,0,Faculdade,Privada sem fins lucrativos,SP,1,1.0,2.0574,0.0,0.0,0.0,0.0,2.0574,3,1,X
2022,1224,CENTRO UNIVERSITÁRIO DE JALES,UNIJALES,Centro Universitário,Privada sem fins lucrativos,SP,7,1.0,2.173320229,,,,,2.173320229,3,2,-
2022,1225,CENTRO UNIVERSITÁRIO AMPARENSE,UNIFIA,Centro Universitário,Privada com fins lucrativos,SP,12,1.0,2.4893,0.0,0.0,0.0,0.0,2.4893,3,1,-
2022,1227,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE BARREIRAS,FASB,Centro Universitário,Privada sem fins lucrativos,BA,8,1.0,2.821420184,,,,,2.821420184,3,2,-
2022,1230,CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL,UNIPINHAL,Centro Universitário,Privada sem fins lucrativos,SP,13,1.0,2.4323,0.0,0.0,0.0,0.0,2.4323,3,1,-
2022,1231,FACULDADE CNEC SANTO ÂNGELO,0,Faculdade,Privada sem fins lucrativos,RS,5,1.0,2.5558,0.0,0.0,0.0,0.0,2.5558,3,1,X
2022,1232,CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE,UNIANDRADE,Centro Universitário,Privada sem fins lucrativos,PR,30,0.9498,2.9619,0.0291,4.5,0.0211,4.5,3.0391,4,1,-
2022,1233,CENTRO UNIVERSITÁRIO UNIC,0,Centro Universitário,Privada com fins lucrativos,MT,5,1.0,2.2531,0.0,0.0,0.0,0.0,2.2531,3,1,-
2022,1237,CENTRO UNIVERSITÁRIO NOSSA SENHORA APARECIDA,FANAP,Centro Universitário,Privada sem fins lucrativos,GO,8,1.0,3.0055,0.0,0.0,0.0,0.0,3.0055,4,1,-
2022,1239,FACULDADE PADRÃO,PADRAO,Faculdade,Privada com fins lucrativos,GO,3,1.0,2.1215,0.0,0.0,0.0,0.0,2.1215,3,1,-
2022,1240,FACULDADE DE ESTUDOS SOCIAIS DO ESPÍRITO SANTO,PIO XII,Faculdade,Privada sem fins lucrativos,ES,6,1.0,2.6079,0.0,0.0,0.0,0.0,2.6079,3,1,-
2022,1243,Faculdade Doctum de Serra,DOCTUM,Faculdade,Privada sem fins lucrativos,ES,7,1.0,2.4475,0.0,0.0,0.0,0.0,2.4475,3,1,-
2022,1244,Centro Universitário Multivix Vitória,MULTIVIX VITÓRIA,Centro Universitário,Privada com fins lucrativos,ES,13,1.0,3.525,0.0,0.0,0.0,0.0,3.525,4,1,-
2022,1245,Faculdade de Castelo - Multivix Castelo,Multivix Castelo,Faculdade,Privada com fins lucrativos,ES,3,1.0,3.2497,0.0,0.0,0.0,0.0,3.2497,4,1,-
2022,1247,FACULDADE DE CIÊNCIAS CONTÁBEIS DE NOVA ANDRADINA - FACINAN,FACINAN,Faculdade,Privada sem fins lucrativos,MS,3,1.0,1.8063,0.0,0.0,0.0,0.0,1.8063,2,1,-
2022,1249,FACULDADE DE EDUCAÇÃO DE COSTA RICA,FECRA,Faculdade,Privada sem fins lucrativos,MS,1,1.0,1.3892,0.0,0.0,0.0,0.0,1.3892,2,1,-
2022,1252,FACULDADE PROMOVE DE MINAS GERAIS,PROMOVE,Faculdade,Privada com fins lucrativos,MG,3,1.0,3.5419,0.0,0.0,0.0,0.0,3.5419,4,1,-
2022,1253,FACULDADE METODISTA GRANBERY,FMG,Faculdade,Privada sem fins lucrativos,MG,6,1.0,2.7563,0.0,0.0,0.0,0.0,2.7563,3,1,-
2022,1255,Centro Universitário FBV Wyden,UniFBV Wyden,Centro Universitário,Privada com fins lucrativos,PE,34,0.9874,2.7449,0.0126,4.0,0.0,0.0,2.7607,3,1,-
2022,1256,FACULDADE DOM BOSCO,DOM BOSCO,Faculdade,Privada sem fins lucrativos,PR,2,1.0,3.006112954,,,,,3.006112954,4,2,-
2022,1258,FACULDADE ANHANGUERA DE CASCAVEL,0,Faculdade,Privada com fins lucrativos,PR,9,1.0,2.3974,0.0,0.0,0.0,0.0,2.3974,3,1,-
2022,1263,FACULDADE BEZERRA DE ARAÚJO,FABA,Faculdade,Privada com fins lucrativos,RJ,4,1.0,1.6766,0.0,0.0,0.0,0.0,1.6766,2,1,-
2022,1264,CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE,UNI-RN,Centro Universitário,Privada sem fins lucrativos,RN,7,1.0,3.5367,0.0,0.0,0.0,0.0,3.5367,4,1,-
2022,1266,FACULDADES INTEGRADAS URUBUPUNGÁ,FIU,Faculdade,Privada sem fins lucrativos,SP,5,1.0,2.3812,0.0,0.0,0.0,0.0,2.3812,3,1,-
2022,1267,INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS,IESGF,Faculdade,Privada com fins lucrativos,SC,7,1.0,2.365,0.0,0.0,0.0,0.0,2.365,3,1,-
2022,1270,CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO,ESTÁCIO RIBEIRÃO PRE,Centro Universitário,Privada com fins lucrativos,SP,51,1.0,2.8119,0.0,0.0,0.0,0.0,2.8119,3,1,-
2022,1273,Centro Universitário Campo Limpo Paulista,UNIFACCAMP,Centro Universitário,Privada com fins lucrativos,SP,41,0.9657,1.9124,0.0309,4.2971,0.0034,4.5,1.9949,3,1,-
2022,1275,FACULDADE DO GUARUJÁ,FAGU,Faculdade,Privada com fins lucrativos,SP,1,1.0,1.9634,0.0,0.0,0.0,0.0,1.9634,3,1,-
2022,1276,INSTITUTO TAUBATÉ DE ENSINO SUPERIOR,I.T.E.S.,Faculdade,Privada com fins lucrativos,SP,7,1.0,2.7094,0.0,0.0,0.0,0.0,2.7094,3,1,-
2022,1279,FACULDADE DE ITÁPOLIS - FACITA,FACITA,Faculdade,Privada com fins lucrativos,SP,2,1.0,2.4501,0.0,0.0,0.0,0.0,2.4501,3,1,-
2022,1281,FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA,FAIT,Faculdade,Privada com fins lucrativos,SP,14,1.0,2.526,0.0,0.0,0.0,0.0,2.526,3,1,-
2022,1290,Faculdade Álvares de Azevedo,FAATESP,Faculdade,Privada com fins lucrativos,SP,2,1.0,2.4415,0.0,0.0,0.0,0.0,2.4415,3,1,-
2022,1291,FACULDADE DE SANTO ANTONIO DA PLATINA,0,Faculdade,Privada com fins lucrativos,PR,4,1.0,2.4902,0.0,0.0,0.0,0.0,2.4902,3,1,-
2022,1292,Centro Universitário de Adamantina,FAI,Centro Universitário,Especial,SP,20,1.0,2.3182,0.0,0.0,0.0,0.0,2.3182,3,1,-
2022,1294,Centro Universitário das Américas,CAM,Centro Universitário,Privada com fins lucrativos,SP,68,1.0,2.7531,0.0,0.0,0.0,0.0,2.7531,3,1,-
2022,1295,FACULDADE DE EDUCAÇÃO E TECNOLOGIA IRACEMA,0,Faculdade,Privada sem fins lucrativos,SP,3,1.0,1.7925,0.0,0.0,0.0,0.0,1.7925,2,1,-
2022,1298,Faculdade Estácio de Alagoas - Estácio FAL,ESTÁCIO FAL,Faculdade,Privada com fins lucrativos,AL,12,1.0,2.3748,0.0,0.0,0.0,0.0,2.3748,3,1,-
2022,1299,FACULDADES INTEGRADAS DE FERNANDÓPOLIS,FIFE,Faculdade,Privada sem fins lucrativos,SP,22,1.0,2.838629526,,,,,2.838629526,3,2,X
2022,1300,INSTITUTO TAQUARITINGUENSE DE ENSINO SUPERIOR DR. ARISTIDES DE CARVALHO SCHLOBACH,ITES,Faculdade,Privada sem fins lucrativos,SP,5,1.0,2.376568082,,,,,2.376568082,3,2,-
2022,1301,INSTITUTO MATONENSE MUNICIPAL DE ENSINO SUPERIOR,IMMES,Faculdade,Privada sem fins lucrativos,SP,2,1.0,3.2122,0.0,0.0,0.0,0.0,3.2122,4,1,-
2022,1302,FACULDADE BATISTA BRASILEIRA,FBB,Faculdade,Privada sem fins lucrativos,BA,3,1.0,2.026822607,,,,,2.026822607,3,2,-
2022,1303,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF Goiano,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,GO,33,0.7526,2.9878,0.1913,4.4323,0.0561,5.0,3.377,4,1,-
2022,1305,"FACULDADE ANHANGUERA DE CIÊNCIAS JURÍDICAS, GERENCIAIS E EDUCAÇÃO DE SINOP",0,Faculdade,Privada com fins lucrativos,MT,1,1.0,3.3052,0.0,0.0,0.0,0.0,3.3052,4,1,-
2022,1307,FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL,FAEF,Faculdade,Privada com fins lucrativos,SP,6,1.0,3.0267,0.0,0.0,0.0,0.0,3.0267,4,1,-
2022,1308,FACULDADE NOVO MILÊNIO,FNM,Faculdade,Privada com fins lucrativos,ES,9,1.0,2.3759,0.0,0.0,0.0,0.0,2.3759,3,1,-
2022,1310,FACULDADE DE AMERICANA,FAM,Faculdade,Privada sem fins lucrativos,SP,24,1.0,2.685,0.0,0.0,0.0,0.0,2.685,3,1,X
2022,1311,TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS,TREVISAN,Faculdade,Privada com fins lucrativos,SP,1,1.0,3.1381,0.0,0.0,0.0,0.0,3.1381,4,1,-
2022,1312,FACULDADES INTEGRADAS DE RONDONÓPOLIS,FAIR,Faculdade,Privada com fins lucrativos,MT,3,1.0,2.7094,0.0,0.0,0.0,0.0,2.7094,3,1,-
2022,1313,FACULDADE DE SUZANO,UNISUZ,Faculdade,Privada sem fins lucrativos,SP,4,1.0,2.2644,0.0,0.0,0.0,0.0,2.2644,3,1,-
2022,1317,Centro Universitário Sudoeste Paulista,UniFSP,Centro Universitário,Privada com fins lucrativos,SP,21,1.0,3.2041,0.0,0.0,0.0,0.0,3.2041,4,1,-
2022,1318,FACULDADE UNINASSAU VITÓRIA DA CONQUISTA,0,Faculdade,Privada com fins lucrativos,BA,4,1.0,2.8339,0.0,0.0,0.0,0.0,2.8339,3,1,-
2022,1319,FACULDADE TECSOMA,FATEC,Faculdade,Privada com fins lucrativos,MG,5,1.0,3.1171,0.0,0.0,0.0,0.0,3.1171,4,1,-
2022,1322,FACULDADE EDUVALE DE AVARÉ,EDUVALE,Faculdade,Privada sem fins lucrativos,SP,11,1.0,2.9828,0.0,0.0,0.0,0.0,2.9828,4,1,-
2022,1325,FACULDADE DE APUCARANA,FAP,Faculdade,Privada sem fins lucrativos,PR,9,1.0,2.436334222,,,,,2.436334222,3,2,-
2022,1326,Faculdade Multivix Serra,MULTIVIX SERRA,Faculdade,Privada com fins lucrativos,ES,18,1.0,2.9089,0.0,0.0,0.0,0.0,2.9089,3,1,-
2022,1327,ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DE PORTO ALEGRE,ESPM - POA,Faculdade,Privada sem fins lucrativos,RS,5,1.0,3.864302067,,,,,3.864302067,4,2,-
2022,1328,Centro Universitário Unifacottur,FACOTTUR,Centro Universitário,Privada sem fins lucrativos,PE,10,1.0,2.0559,0.0,0.0,0.0,0.0,2.0559,3,1,-
2022,1334,CENTRO UNIVERSITÁRIO FACISA,UNIFACISA,Centro Universitário,Privada com fins lucrativos,PB,10,1.0,3.068,0.0,0.0,0.0,0.0,3.068,4,1,-
2022,1336,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,PR,35,1.0,2.694346242,,,,,2.694346242,3,2,-
2022,1337,CENTRO UNIVERSITÁRIO MATER DEI,FMD,Centro Universitário,Privada com fins lucrativos,PR,8,1.0,2.854523941,,,,,2.854523941,3,2,-
2022,1344,FACULDADE BORGES DE MENDONÇA,FBM,Faculdade,Privada com fins lucrativos,SC,2,1.0,1.8822,0.0,0.0,0.0,0.0,1.8822,2,1,-
2022,1345,FACULDADE ANHANGUERA DE OSASCO,0,Faculdade,Privada com fins lucrativos,SP,7,1.0,2.7687,0.0,0.0,0.0,0.0,2.7687,3,1,-
2022,1346,FACULDADE BATISTA DE MINAS GERAIS,FBMG,Faculdade,Privada com fins lucrativos,MG,3,1.0,1.8125,0.0,0.0,0.0,0.0,1.8125,2,1,-
2022,1350,Centro Universitário do Vale do Jaguaribe,FVJ,Centro Universitário,Privada com fins lucrativos,CE,11,1.0,2.4716,0.0,0.0,0.0,0.0,2.4716,3,1,-
2022,1351,CENTRO UNIVERSITÁRIO SOCIESC,0,Centro Universitário,Privada com fins lucrativos,SC,28,1.0,3.3009,0.0,0.0,0.0,0.0,3.3009,4,1,-
2022,1355,FACULDADES INTEGRADAS DE JAHU,FIJ,Faculdade,Privada sem fins lucrativos,SP,9,1.0,2.9028,0.0,0.0,0.0,0.0,2.9028,3,1,X
2022,1356,CENTRO UNIVERSITÁRIO DE SANTA FÉ DO SUL,UNIFUNEC,Centro Universitário,Especial,SP,14,1.0,2.731427521,,,,,2.731427521,3,2,-
2022,1359,Faculdade Multivix Nova Venécia,MULTIVIX NOVA VE,Faculdade,Privada com fins lucrativos,ES,9,1.0,3.38874662,,,,,3.38874662,4,2,-
2022,1360,iCEV - Instituto de Ensino Superior,0,Faculdade,Privada com fins lucrativos,PI,2,1.0,2.5344,0.0,0.0,0.0,0.0,2.5344,3,1,-
2022,1362,Centro Universitário Governador Ozanam Coelho,0,Centro Universitário,Privada com fins lucrativos,MG,9,1.0,3.179011406,,,,,3.179011406,4,2,-
2022,1363,FACULDADE VISCONDE DE CAIRÚ,FAVIC,Faculdade,Privada sem fins lucrativos,BA,7,1.0,2.54501659,,,,,2.54501659,3,2,-
2022,1364,CENTRO UNIVERSIÁRIO UNIFTC,0,Centro Universitário,Privada com fins lucrativos,BA,11,1.0,3.151588674,,,,,3.151588674,4,2,-
2022,1365,CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO,UNASP,Centro Universitário,Privada sem fins lucrativos,SP,44,0.961290323,3.030619967,0.038709677,4.5,,,3.087499194,4,2,X
2022,1374,FACULDADE DE GUARANTÃ DO NORTE,FCSGN,Faculdade,Privada com fins lucrativos,MT,3,1.0,1.939907834,,,,,1.939907834,2,2,-
2022,1375,FACULDADE CATÓLICA RAINHA DA PAZ DE ARAPUTANGA,FCARP,Faculdade,Privada sem fins lucrativos,MT,4,1.0,2.2759,0.0,0.0,0.0,0.0,2.2759,3,1,-
2022,1379,Centro Universitário FAESA,FAESA,Centro Universitário,Privada sem fins lucrativos,ES,13,1.0,3.413109312,,,,,3.413109312,4,2,-
2022,1381,Faculdade Martha Falcão Wyden,FMF Wyden,Faculdade,Privada com fins lucrativos,AM,15,1.0,3.1551,0.0,0.0,0.0,0.0,3.1551,4,1,-
2022,1382,Faculdades EST,EST,Faculdade,Privada sem fins lucrativos,RS,2,0.118243243,3.709740962,0.537162162,4.695488722,0.344594595,5.0,4.68386365,5,2,-
2022,1383,FACULDADE NOVO HORIZONTE DE IPOJUCA,FAJOLCA,Faculdade,Privada sem fins lucrativos,PE,4,1.0,2.2876,0.0,0.0,0.0,0.0,2.2876,3,1,-
2022,1384,FACULDADE SANTA HELENA,FSH,Faculdade,Privada sem fins lucrativos,PE,5,1.0,2.7572,0.0,0.0,0.0,0.0,2.7572,3,1,-
2022,1385,FACULDADES INTEGRADAS IPEP,FIPEP,Faculdade,Privada sem fins lucrativos,SP,1,1.0,1.4312,0.0,0.0,0.0,0.0,1.4312,2,1,-
2022,1386,FACULDADE ESAMC CAMPINAS,ESAMC,Faculdade,Privada com fins lucrativos,SP,21,1.0,1.9067,0.0,0.0,0.0,0.0,1.9067,2,1,-
2022,1387,FACULDADE PENTÁGONO - FAPEN,FAPEN,Faculdade,Privada com fins lucrativos,SP,2,1.0,2.4862,0.0,0.0,0.0,0.0,2.4862,3,1,-
2022,1388,CENTRO UNIVERSITÁRIO SUMARÉ,ISES,Centro Universitário,Privada com fins lucrativos,SP,18,1.0,2.2157,0.0,0.0,0.0,0.0,2.2157,3,1,-
2022,1394,FACULDADE CASTRO ALVES,FCA,Faculdade,Privada com fins lucrativos,BA,2,1.0,2.0772,0.0,0.0,0.0,0.0,2.0772,3,1,-
2022,1395,FACULDADE DE CALDAS NOVAS,UNICALDAS,Faculdade,Privada com fins lucrativos,GO,3,1.0,1.5954,0.0,0.0,0.0,0.0,1.5954,2,1,-
2022,1396,Centro Universitário Dinâmica das Cataratas,UDC,Centro Universitário,Privada com fins lucrativos,PR,34,1.0,2.839119336,,,,,2.839119336,3,2,-
2022,1400,Centro Universitário da Indústria,FAIND/SJP,Centro Universitário,Privada sem fins lucrativos,PR,8,1.0,2.9656,0.0,0.0,0.0,0.0,2.9656,4,1,-
2022,1403,Faculdade Estácio de Pimenta Bueno,FAP,Faculdade,Privada com fins lucrativos,RO,5,1.0,2.3203,0.0,0.0,0.0,0.0,2.3203,3,1,-
2022,1404,FACULDADE DE PIRACANJUBA,FAP,Faculdade,Privada com fins lucrativos,GO,6,1.0,2.173369358,,,,,2.173369358,3,2,-
2022,1409,FACULDADE DO CENTRO LESTE,UCL,Faculdade,Privada com fins lucrativos,ES,10,1.0,2.961231005,,,,,2.961231005,4,2,-
2022,1410,Faculdade Área1 Wyden,Área1 Wyden,Faculdade,Privada com fins lucrativos,,8,1.0,2.6482,0.0,0.0,0.0,0.0,2.6482,3,1,-
2022,1411,FACULDADE DOIS DE JULHO,F2J,Faculdade,Privada sem fins lucrativos,BA,2,1.0,1.9313,0.0,0.0,0.0,0.0,1.9313,2,1,-
2022,1412,FACULDADE ANHANGUERA DE JUNDIAÍ,0,Faculdade,Privada com fins lucrativos,SP,12,1.0,2.3356,0.0,0.0,0.0,0.0,2.3356,3,1,-
2022,1413,FACULDADE DE PRIMAVERA,CESPRI,Faculdade,Privada sem fins lucrativos,SP,3,1.0,1.5227,0.0,0.0,0.0,0.0,1.5227,2,1,-
2022,1414,CENTRO UNIVERSITÁRIO SÃO LUCAS,UniSL,Centro Universitário,Privada com fins lucrativos,RO,19,1.0,3.137,0.0,0.0,0.0,0.0,3.137,4,1,-
2022,1417,FACULDADE CNEC CAMPO LARGO,0,Faculdade,Privada sem fins lucrativos,PR,2,1.0,2.4145,0.0,0.0,0.0,0.0,2.4145,3,1,X
2022,1418,Centro Universitário Toledo Wyden,UNITOLEDO,Centro Universitário,Privada com fins lucrativos,SP,19,1.0,3.025166349,,,,,3.025166349,4,2,-
2022,1419,CENTRO UNIVERSITÁRIO CURITIBA,UNICURITIBA,Centro Universitário,Privada com fins lucrativos,PR,11,0.882196634,3.110247353,0.093002657,5.0,0.024800709,5.0,3.332866575,4,2,-
2022,1420,FACULDADES DE DRACENA,0,Faculdade,Pública Municipal,SP,6,1.0,2.7411,0.0,0.0,0.0,0.0,2.7411,3,1,-
2022,1422,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,Centro Universitário,Privada sem fins lucrativos,AM,57,1.0,2.474,0.0,0.0,0.0,0.0,2.474,3,1,-
2022,1423,Faculdade Ideal Wyden,Faci Wyden,Faculdade,Privada com fins lucrativos,PA,9,1.0,2.8727,0.0,0.0,0.0,0.0,2.8727,3,1,-
2022,1426,INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA,ILES,Faculdade,Privada sem fins lucrativos,GO,9,1.0,2.57233934,,,,,2.57233934,3,2,-
2022,1427,CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA,FSG,Centro Universitário,Privada com fins lucrativos,RS,57,1.0,2.9443,0.0,0.0,0.0,0.0,2.9443,3,1,-
2022,1428,INSTITUTO DE ENSINO SUPERIOR PLANALTO,IESPLAN,Faculdade,Privada com fins lucrativos,DF,3,1.0,2.029,0.0,0.0,0.0,0.0,2.029,3,1,-
2022,1430,CENTRO UNIVERSITÁRIO INGÁ,0,Centro Universitário,Privada com fins lucrativos,PR,39,0.9947,2.5562,0.0053,4.0,0.0,0.0,2.5638,3,1,-
2022,1432,FACULDADE BERTIOGA,FABE,Faculdade,Privada sem fins lucrativos,SP,5,1.0,2.3626,0.0,0.0,0.0,0.0,2.3626,3,1,-
2022,1433,FACULDADE ORÍGENES LESSA,FACOL,Faculdade,Privada com fins lucrativos,SP,2,1.0,1.638226649,,,,,1.638226649,2,2,-
2022,1434,Centro Universitário de Itapira Uniesi,UNIESI,Centro Universitário,Privada com fins lucrativos,SP,9,1.0,2.3246,0.0,0.0,0.0,0.0,2.3246,3,1,-
2022,1436,ESCOLA SUPERIOR BATISTA DO AMAZONAS,ESBAM,Faculdade,Privada com fins lucrativos,AM,12,1.0,2.2973,0.0,0.0,0.0,0.0,2.2973,3,1,-
2022,1438,FACULDADES DE CAMPINAS,FACAMP,Faculdade,Privada com fins lucrativos,SP,8,1.0,3.0441,0.0,0.0,0.0,0.0,3.0441,4,1,-
2022,1440,INSTITUTO APHONSIANO DE ENSINO SUPERIOR,IAESUP,Faculdade,Privada com fins lucrativos,GO,4,1.0,3.611916038,,,,,3.611916038,4,2,-
2022,1441,FACULDADE DE TECNOLOGIA DO PIAUÍ,FATEPI,Faculdade,Privada com fins lucrativos,PI,2,1.0,2.579340526,,,,,2.579340526,3,2,-
2022,1444,FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA,FIEL,Faculdade,Privada sem fins lucrativos,SP,13,1.0,2.6047,0.0,0.0,0.0,0.0,2.6047,3,1,-
2022,1445,CENTRO UNIVERSITÁRIO DO INSTITUTO MAUÁ DE TECNOLOGIA,CEUN-IMT,Centro Universitário,Privada sem fins lucrativos,SP,11,1.0,3.0913121,,,,,3.0913121,4,2,-
2022,1446,CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN,UNIPLAN,Centro Universitário,Privada com fins lucrativos,DF,25,1.0,2.2289,0.0,0.0,0.0,0.0,2.2289,3,1,-
2022,1449,FACULDADE DE IBAITI,FEATI,Faculdade,Privada sem fins lucrativos,PR,4,1.0,2.2862,0.0,0.0,0.0,0.0,2.2862,3,1,-
2022,1450,CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO,UNICERP,Centro Universitário,Privada sem fins lucrativos,MG,16,1.0,2.7193,0.0,0.0,0.0,0.0,2.7193,3,1,-
2022,1452,FACULDADE ANHANGUERA DO MARANHÃO,0,Faculdade,Privada com fins lucrativos,MA,11,1.0,2.2502,0.0,0.0,0.0,0.0,2.2502,3,1,-
2022,1455,FACULDADE SANTÍSSIMO SACRAMENTO,FSSS,Faculdade,Privada sem fins lucrativos,BA,6,1.0,2.5632,0.0,0.0,0.0,0.0,2.5632,3,1,-
2022,1456,FACULDADE ANHANGUERA DE SERTÃOZINHO,FASERT,Faculdade,Privada com fins lucrativos,SP,3,1.0,3.7894,0.0,0.0,0.0,0.0,3.7894,4,1,-
2022,1457,Faculdade Estácio Euro- Panamericana de Humanidades e Tecnologias - Estácio EUROPAN,ESTÁCIO EUROPAN,Faculdade,Privada com fins lucrativos,SP,5,1.0,1.9509,0.0,0.0,0.0,0.0,1.9509,3,1,-
2022,1459,CENTRO UNIVERSITÁRIO MÁRIO PALMÉRIO,FUCAMP,Centro Universitário,Privada sem fins lucrativos,MG,8,1.0,2.3587,0.0,0.0,0.0,0.0,2.3587,3,1,-
2022,1461,CENTRO UNIVERSIÁRIO UNIFTC SALVADOR,0,Centro Universitário,Privada com fins lucrativos,BA,14,1.0,3.038,0.0,0.0,0.0,0.0,3.038,4,1,-
